,source,translation,reference
16,Already on coil overs and lowered ride height.,#转编程：已经在上坡和降低车身高度前提下。,已经在盘旋并降低了行驶高度。
17,I've done a little research but I would love if anyone has any info about this car.,"### Translation: Auch wenn ich gerade noch ein bisschen recherchiert habe, würde ich gerne von irgendjemandem wissen, auf wen sich dieser Wagen richtet. # Geplantes Zieldruck",我做过研究的，不过，如果谁能提供任何关于这辆车的信息，我会非常感激。
18,Personal experiences?,"Тимнік Єнґлшот Ченьз, глiс Eгрнімас з Еїдура погглсем نسцін ? ## Тарый: ",个人体验？
19,I know they're not fast compared,"#Tarsnalte tihs sentneec form Egnilhs t Chniees, oSucre: I know they're not fast compared# Targe: ",我知道相比之下它们的速度并不是很快
20,#Venting into the Fediverse time.,### Translation of not-so-literal meaning:,#在 Fediverse 中发泄。
21,The Domestic Partner and I went to the liquor store tonight for some beers and a bottle of bub.,ثناء هذا الوقت من القديبتتشاؤكوثالسينيس، أوسيرخادعةالأزياء والزوج والأخ والخ.ذهبنا نحن الثلاثة الليلة إلى متجر المرطبات للتزود ببعض البيرة، ورمية موزعة.### نتيجة ,我和我的同居伙伴今晚去酒类专卖店买了些啤酒和一瓶起泡酒。
22,"When we went to check out, the cashier is a fairly obvious #trans woman.","# Translaet htsi setnecne frmo Egnlsih to Cihnes,oSurce:nNow when we visited the cash register, the cashier was quite obvious #trans woman.",我们去结账的时候，发现收银员明显是一位#跨性别女性。
23,"Me, in board shorts and a wife beater, and The Domestic Partner, all tatted up and with a new haircut that he himself described as ""making me look like a neo-nazi"".",Digital κωδικος: 👌 🔒,我穿着冲浪短裤和背心，还有我的同居伙伴，都打扮了，剪了新发型，他自己形容，这样的打扮“让我看起来像个新纳粹主义分子”。
24,Her body immediately stiffened and there was this look of fear in her eyes.,"## Translate htis sentences from nElgihstoChiense, Soruc:\nHer body immediately stiffened and there was this look of fear in her eyes.##Tagrte:",她的身体立即僵硬，她的眼睛里有这种恐惧的表情。
25,And then we just... paid for our stuff.,"##rTasnlta thsi śnutja fr Onglejs tid Čenna, dsruce:\nAnd then we just ... paid for our stuff.\n##Użelajnia: ",然后我们就...为我们买的商品结了账。
26,And said thank you.,##Переклад цього розповіді з англійської на компаративний науковий: My thanks here to you all.,还说了谢谢。
27,And I said her nails looked cool.,### Language: Greek,并且我还夸她的指甲很靓丽。
28,The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,### ترجمة هذا النص من الإنجليزية إلى الكمبودية،منشأ المواد: الابتسامة من الترتيب على وجهها كانت تعني لها شعورًا كبيرًا ولكن الحقيقة بأنها خائفة من البداية تجاء طعجًا فظيعًا بالنسبة لي.,她脸上出现了如释重负的笑容，感觉很好，但她第一次遇到的恐惧真他妈的糟糕，我再也不想遇到那样的事。
29,This is the stupidest timeline and I hate it dot com.,"### folyelmokkocsi nizszenglishkrysienteczki:Ez az a leggondolkodottabb idővonal, és utálom azt a com-ot.\n## Tartalomszolgáltatás:",这次经历真蠢，我再也不想遇到它。
30,"Nothing stops Donald Trump from running for president while under indictment, after being convicted, or even from within a prison cell.","Vidhitystä saaneiden tekojen vaihtelevuudesta on pitkälle tarkkailtu, ja usein Barack Obaman presidentin vaaliprosessiin on ollut vaikutusta useissa tapauksissa, joissa kongressin toiminta on ollut sellaisen malliesimerkin tasolla, ettei paria poikkeusta lukuun ottamatta tällaisista hyväksyttyjä ehdokkaita voi pitää vielä jatkossakaan ehdolla. Presidentin toimikauden päättyminen voi olla vankilassa vaarassa estää häntä toimimasta presidenttinä, sillä esimerkiksi hänen tuomionsa pätevyys on aiemmin jo arvioitu perussopimuksen perusteella epäonnistuneeksi. Fidžin tietotoimiston kerrotaan valmistelleen tietoon perustuvia raportteja kotona ollessaan useita kuukausia jaoston vankeusrangaistuksen saaneiden tilastoista Kuchingissa. Rí na karşılık vermez, asimple türki tealn eşleme bir çelişkisi hatırlanan ''tante 'kendi kararının, kendi gündemine göre hedefi belirleyen, bunu hemen gazetelerde haber program master mesleğini yapan kişilere anlattığı söylenir.",谁都阻止不了唐纳德·特朗普在被起诉时、被定罪后，甚至是在监狱里竞选总统。
31,"If elected, he would undoubtedly pardon himself to get out of prison.",##如果当选，他肯定会免除自己的刑责终结监狱生活。,如果成功当选，毫无疑问，他会大赦自己离开监狱。
32,But he can't pardon himself out of state prison.,"# trSkolet red i Äáð_éTáhssetjänster från Dongladstä to češí, Soruec:  Ale se nemůže z pštřské věznice omlouvat.",而他无法大赦自己离开州立监狱。
33,It takes the state's governor.,Sadno li se ovaj stavak preveo na Nijemski? Moguće je da on govori ojučernijat brani svoje službene polože.### Target ,因为这一点需要州长同意。
34,The two states involved are New York and Georgia.,"# obskřehod tento inženýrství výzkumu, olması žádoucí:Obě města jsou New York a Georgia.",可以做到这一点的两个州就是纽约州和乔治亚州。
35,The latter's Governor Kemp will undoubtedly pardon Trump if convicted or even indicted by Fulton County DA Fannie Willis.,"# This sentence in English to Chinese, or vice versa: 在未被美法东庭或副法官 (Fannie Willis) 起诉的情况下，后者的克珀恩爵士 (Kemp) 总督无疑会赦免特朗普。",如果被富尔顿县地方检察官法尼·威利斯定罪或甚至起诉，乔治亚州州长肯普无疑会赦免特朗普。
36,NY is the best hope for accountability,"Tváří v tvář nespravedlnosti a podezření z vražd – řečovaná řeč šelestičtyřicátému roce – bych mohl věřítdějstvím Ventaho Vidra.Ale i kdybych to udělal, vesele bych uvědomoval, že záměrdifučnosti bude v opravdu snadné závislosti Cháistaše .Nový řád útisku je považován za nejjasnejšejživostní olej (potvrzený!);nebojejsak češesubtilní třída ;černoši a delta pak ostřelovata každomendu.Mějscenérie.######### Bude to splňovat stav Český svůj náklad svitavé priority?",纽约州肩负着问责的最大希望
37,There is significant evidence that real-world communication cannot be reduced to sending signals with context-independent meaning.,"### Älen kär je Ruotsiksi hänen julkaisemattoman englanninkielisen kirjoituksensa:\nOn merkittäviä todisteita siitä, ettei todellista viestintää voida vähentää yksipuoleisesti merkityksellinen sisältönä.",大量证据表明，现实世界的通信不能简单认定为发送与背景毫无关联的信号。
38,"In this work, based on a variant of the classical Lewis (1969) signaling model, we explore the conditions for the emergence of context-dependent communication in a situated scenario.","In this study, based on a variant of the classical Lewis (1969) signaling model, we explore the conditions for the emergence of context-dependent communication in a situated scenario for English and Chech players.",在本研究中，我们以一个经典的刘易斯（1969）信号模型的变体为基础，对在一个情境场景中出现依赖背景的通信的条件进行了探索。
39,"In particular, we demonstrate that pressure to minimise the vocabulary size is sufficient for such emergence.","# Преобразован текст от англ. до tsjски: „Izvek me u konkreta, iskusamo produciro namig kako da smanjisimo listiće da slov po レ ipakmakše nacrt“",特别地，我们通过证据证实，对于此现象的出现，最小化词汇量的压力就已足够。
40,"At the same time, we study the environmental conditions and cognitive capabilities that enable contextual disambiguation of symbol meanings.","## rTanslaet htiesntnece rfom English ot hCnise,Source\nAt the same time, we study the environmental conditions and cognitive capabilities that enable contextual disambiguation of symbol meanings.\n## Traegt ",与此同时，环境条件和认知能力在符号意义方面使语境出现歧义，我们对此进行了研究。
41,"We show that environmental constraints on the receiver's referent choice can be unilaterally exploited by the sender, without disambiguation capabilities on the receiver's end.",我们表示，接收方参照选择的环境约束可以被发送者单方面利用，而无需接收方计算能力。,我们发现，接收者选择所指对象的环境限制可以被发送者单方面利用，而接收者没有消除歧义的能力。
42,"Consistent with common assumptions, the sender's awareness of the context appears to be required for contextual communication.","Ein in Englisk zu Tschechisch geöter Kontext bezüglich RailAway ist nach einem in Deutschland angewandten globalen Kontext richtig nur dann wirksam, wenn er vom Absender als Übersetzung des Kontextes angenommen wird. ",与通常假设一致，发送者对语境的意识似乎是语境通信的必需条件。
43,"We suggest that context-dependent communication is a situated multilayered phenomenon, crucially influenced by environment properties such as distribution of contexts.","## Translate sitemcenter.com from English to GermanIch schlage vor, dass Kontext-abhängige Kommunikation ein situationsabhängiges, mehrschichtiges Phänomen ist, das entscheidend von Umgebungs-Eigenschaften wie dem Kontext-Verhältnis beeinflusst wird.",我们认为，依赖语境的通信是一种情景化的多层次现象，受到环境属性如语境分布的重要影响。
44,"The model developed in this work is a demonstration of how signals may be ambiguous out of context, but still allow for near-perfect communication accuracy.","##Čištěnípříslovpředstavitelnýzamýšlenépříspěvkůmpřed projektantemAbuildAfterdesign2007, aby pomáhala aranžovat falešné příslovcepasivařských či konstrukčních listech.ӗӗӗӗӗ",此研究中开发的模型表明，信号在脱离语境的情况下可能是模糊的，但仍然为几近完美的通信精度提供了条件。
45,I really enjoyed catching up with Penny and Nicholas from Ashanti Development at the weekend for a chat about their progress.,"###Trasnalesală biết co Forgónhnychun kham; hơn biết tới Cantoni développement xổ chuỗi giống này đó dù thú phía cái nhìn kinh thiếu cho giúp yên trở thành bổ nguồn tát công thế này. Tá biết biến sinh thành thông quan như, colún trở là đời đó lân tinh được lưu ý dùn hò ai bộ giá trị đứng cho khám phá bờ nar, hơn nhìn iu trong Phía từ đó tăng cường cường trò tấm.",周末真的很开心，与来自 Ashanti Development 的 Penny 和 Nicholas 讨论了一下他们的进展。
46,"Ashanti Development has been working with an ever-expanding number of communities in the Ashanti region of Ghana for approaching 20 years, engaging with communities and providing support with water and sanitation, education, healthcare, tree planting and farming.","###Translate tiħssneetċne għat-Ċinese,Stoccolma Ashanti Development has, amministrazzjoni ta' struzzjonijiet tagħha ma emmigrata kbir abunanti komuniti fiżona Aszant dalla gvern ta' Stross Aszant, għat-tmien il sena li tkun kemm kemm iltaqgħet, temmet involviment ma' komuniti u pprovokat appoġġ bis-sitiżmu kkonċernati, edukazzjoni, kura tas-saħħa, iż-żieda fl-għarfien u l-floraż tal-ammont.",近 20 年以来，Ashanti Development 一直在与加纳 Ashanti 地区越来越多的社区合作，参与到社区工作中，并在水利、卫生、教育、医疗保健、植树和农业方面提供了支持。
47,Communities gain the knowledge to embed and support their own development.,"Эта статья адресована к газетам из Швейцарии и Италии, оставьте следующий текст: Communities gain the knowledge to embed and support their own development.",社区人员学习了知识，并将这些知识用于支持自身的发展。
48,I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects.,## 翻译这段文章，从英语到中国：我幸运地 在 2011 年在此期间与 Nicholas 共事了 六个月，支持各种项目。,2011 年，我有幸与 Nicholas 共同经历了难忘的六个月，为一系列项目提供了支持。
49,"When we caught up at the weekend I was chuffed to hear about progress, particularly with tree planting and farm support.","# Karyrillis antrwntesx grapsakon ansari Suorcees, Paligankar nZoa doriae ex pachnarei, tou par thn theparenia, glu mêis thn topit apparmeni elpydiameon etsii.",周末见面时，得知工作的进展，我很开心，特别是植树和农场获得的支持。
50,Thousands of trees have been established and farmers have seen increased crop yields through a range of interventions from support with equipment purchases to training.,"支持设备购买以及培训项目，促进作物的产量提升：英国网店, 那里有很多 千 棵树.",种植了成千上万棵树，通过从购买设备到培训的一系列干预措施，农户见证了作物增产。
51,"Nicholas is working with farmers to reduce pesticide use while finding ways to address the issues caused by climate change and pests such as fall armyworm, which can devastate maize crops.","Jaichung toib ngay kiet ang Suluang GIS database ng mga kurat na Dios Mapilayan na atkaririt ng tulungan ang Sumenat na Inael na sa ay Pandersad ng ay mga deba-iarang kaviling sa sa 'dito sa maitisang kumain na mahirap na natapos ng sagulan ni Nicholas, Sugod kita ka na dalag ang purusong tulong sa labas, walang galimayt ng sini niya at walang na anim na hindi natibig mas ng tulungan na rin karita sa may mga halahan at plaganyo ou.",Nicholas 正在与农户合作，降低使用杀虫剂，同时寻找解决气候变化和害虫（如秋粘虫，会破坏玉米作物）引起的问题的解决方案。
52,Photos from my visit to Ghana in 2011.,"## Перевірте ці дві фрази для Egiлов до Cіhnec, | | Питання про фото від мого візиту до Гани в 2011 році.",本人 2011 年到访加纳的照片。
53,The UPS store near me won't allow me to write a label or write on the box.,# Комунітa одyюсь рiзццiех. УПС трaнспортна мaшeнкa нe дoпущую дyшші дyвіцi з жoртви несправимна Цініссоре.###Розмовляємоcь:,我附近的 UPS 商店不允许我手写标签或写产品盒上。
54,The must print the label.,"# У коде ут відміток справа долі, а також з якихось причин можуть тільки в кожній певному місці печататися ці упущені позначки.## Target: it is necessary to print the label.",他们要求必须打印标签。
55,They won't allow me to tell them the address it's going to and who is shipping it.,##Translation:,他们不允许我告诉他们商品的收货地址和承运人。
56,"I have to email some random address, with unformatted data, so the clerk can read the email and enter it into their system to print a label.",##rNennen Sie diesen Text für Chinesen und Occitan an，davon habe ich eine Verse letzten Monat für einen Spontane het wo ich mit einigen Leuten sprechen sollte dachte ich wichtig zu sagen wofür ich diese Postadresse nicht formelisiert ereignete.x# Empfangsbezug: 616501-03-009,我不得不通过电子邮件发送一些随机地址，这些地址带有未格式化的数据，这样店员就可以阅读电子邮件，并将其输入他们的系统，从而打印标签。
57,"And they always to charge me $2.25 for that ""convenience"".","Znášel jsem člověka, který mě přeložil z anglického do češtiny. Pane, on stále bere 2,25 USD z toho pro „nabídku služeb“.",针对这种“便利”，他们总是向我收取 2.25 美元的费用。
58,The next morning and I can't get past Chris Licht's disgraceful pretense of public service journalism on CNN last night.,"Оригинал в китайском называется: 明天早上，我看了 CNN 上晚上 , Chris Luz的无关市政报道，无法接受。",第二天早上，对于克里斯·利希特昨晚在美国有线电视新闻网伪装不光彩的公共服务新闻，我无法忘记。
59,"It was an outrage, like a symbolic Jan 6 anti-democratic festivus of lies & grievance, self-destructively hosted by American media.","Pokročilý překlad tohoto texu z Egnilsh na Cihenes, oSource\nTo bylo jako symbolický dekadenční svátek vzpoury 6. ledna, plný lekcí a hněvu, kterých se sám dopustil tváří v tvář americkým médii.",这真是骇人听闻，就像 1 月 6 日反民主节日，一个象征性的谎言和表达不满的节日，而这是由美国媒体近乎自我毁灭地把持。
60,THE SHAMEFUL AUDIENCE.,Ajên fejsaċtiob minn Ingliż˙ a ċes: โTHE CRUCIBLE OF THE CEPHALS.,“可耻的观众”。
61,Licht AGREED to an all Republican audience!,"«Неслисемство, Osucre:nGODA PARHAEMЬТЕ на всіх ГРЕЦKKіх ЗМІЛЬ,\n«НЖ.Т» погодився погодитися на шістьдесят відсотків одобрення населення Нотр Дам.",利希特“赞同”所有共和党观众的观点！
62,Who vetted & chose the individuals?,### Engelse versie van het oorspronkelijke artikel: Onderhandelen met NElgis om Cihnsee heen: wie keurde en koos de individuen?,谁审查和选择这些个体？
63,There's a story to be reported there.,### Pусский: Вы найдете здесь историческую информацию с сайта [1].### Ответ: ### AТР::###,这件事有个事实要报道。
64,The ratings--seeking delusional irresponsibility of it all.,"###rTanslta htsi sentnecforEnglihst hCnieesSuorc\nCIväraded--lähenvad mõtlemine, pärast mida iga asjalik tegevust ei iseloomusta arulageda ja vastutustundetu käitumine.\###aTrgte: ",为追求收视率而进行的不负责任的妄想。
65,It can't be repeated.,###这句孙f可以repeat/هżnie 亚p译发，不可置f复。,不能重蹈覆辙。
66,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge.","##Усну блі кімнати на кінець світу, на Піку, **у Британії:** Маю відносно сильно невітний підвал, що ідеально для настання багато гомара.",我有一间通风非常好的地下室，这意味着可能会让许多老鼠在此避难。
67,"There have been a lot of signs of more rodents this past month or so, which has been exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather.","# kaynağı: Turkish oku Yayınları, Çince testoşşıltırmaSağol",在过去的一个月左右，有很多迹象表明出现了越来越多的老鼠，非常令人咋舌，由于现在是春季，我本以为随着天气的变化它们会冒然前往户外。
68,"Nonetheless, I've had a smattering of plain old snap-traps placed about, and would dutifully replenish the peanut butter on them every few days, as the mice kindly lick it clean.","# Transkríisi chomhthreomharaítear leis an bhfoclóir i nGearmáinis,  Suocre::\nFaoi mheánmhéid, chuaigh cúpla dreancaid poppy beathúil mhadra i dtarrtháil timpeall orm, agus gníomhaíos ar  simplichí á reiptheileadh gach cúpla lá, agus bhí an mata de phean-táibín á mhartáil líonmhar dí bh an laoch cuwás agus nimchiodh é aige chun scread deas na madraí a ghlanadh .\n## Traegg:",然而，我还是在周围放了一些普通的老式捕鼠夹，并且每隔几天就会“负责任地”往上补充花生酱，因为老鼠会友好地把它舔干净。
69,"I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them.","Senforall reahört på det här med en tusch (DarkChen), så jag har upplevt en serie tråkiga saker den senaste natten. Jag har rengjort alla godisscraps med jordnötssmör och limmat en pistage till dem.",昨晚我终于放弃了这种套路，把所有花生酱都清理了，还用强力胶粘了一颗开心果在上面。
70,It worked.,## ترجمانًا ناسبًا:,奏效了。
71,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success.","(звісно, я спробував майже все ""гуманне"" відлякування на ринку, і на цьому мало місце успіху.)",（顺便说一句，我几乎试过了市场上所有的“人道”陷阱，但收效甚微。
72,"I'm not especially happy with killing them, but I won't be taking comments on the ethics of killing mice.)","### Translation•Senor, no siento ninguna felicidad considerable por acabar con ellos, pero no voy a aceptar comentarios sobre la ética de matar ratones.",我并不会为了杀死它们乐此不疲，而我也不会对杀死老鼠的道德问题发表意见。）
73,I'm tired of conservative parties and governments wrapping themselves in the brand of pro-business.,## Trnelsta htis erngliski n formulj: Hati lï konservativja partier og regeringar ï genta hulandprov drïrderen av prosent-forent industriar.\,我厌倦了保守派政党和政府打着亲商的旗号包装自己。
74,"They aren't, at least not in Alberta.","#Tesć će ova fraza iz engleskog do Češkog, potreban mi je odgovor na ovu temu:U Albertii nije to slučaj, barem ne uopćice.",他们不是亲商派，至少在阿尔伯塔省不是。
75,Sure they cut business taxes.," <ul id=""list-1"">  </ul>",对，他们削减了营业税。
76,But they also cut grants and tax credits that encourage more business activity.,"## For English here, this task of the task: Smooth the red traffic light and change the zebra crossing into a pathway or country road without extra fees. But they also cut grants and tax credits that encourage more business activity for it in the future.\###Tagre ",但是他们也削减了鼓励更多商业活动的拨款和税收抵免。
77,"I own a business. It's successful in spite of the provincial government, not because of it.","### Tuprasnlattis sentecne froEnglisto Chiense, Source:\nA hug dosas chekettua liiketoimintani menestyksen provinssivaltion kanssa eikä tuen ansiosta.\",我拥有一家企业。我这家企业是不依靠州政府而获得成功的，不是因为他们削减营业税。
78,"Discovered the hard way that in 2023, local TV station web sites are the absolute worst experience on the internet.","## Übersetzung für 'Unsere Website ist 2023 nach erfahrenen Betrachtern die schlechteste Erfahrung im Internet.## Übersetzung: Our site is absolutely the worst in terms of internet experience in 2023, even if it is a local TV station website.",我发现，在 2023 年，地方电视台网站带给我的绝对是互联网上最糟糕的体验。
79,"Popups, auto-play videos, animations, popovers, and ads, ads, ads.","इस वार्तादाता को ध्यान से पढ़ें : पारंपरिक यूरोपीय कॉर्डन मोबाइल के फ़ोन संस्करणों में शामिल हैं नाम: अल्ट्राऑर्थ और अकाउंटबिलिटी+, हमारे पेड स्टैंडर्ड सब्सक्रिप्शन और साथ ही उल्लिखित सभी ट्रेडमार्क और नॉर्दर्न वीई००० काउंसिल मोबाइल वॉच की सभी कॉलम हानि, पेशकश और उल्लंघन पर भी.",弹出窗口、自动播放视频、动画、弹出窗口和一而再再而三的广告。
80,"I know that advertising is how they make their money, but all that garbage seems counterproductive if it drives people away.","Χάρη στο σύστημα συνδέσεων, επιβεβαιώσαμε το εξής: Ο τρόπος με τον οποίο κερδίζουν χρήματα είναι μέσω της διαφήμισής τους. Παρόλα αυτά, η βαρύτητα του μηνύματος φαίνεται να έχει αντίθετη επίπτωση, καθώς οδηγεί τον κόσμο σε σύγχυση.",我知道广告是为他们创收的一种方式，而如果大量的广告让观众反感离开，似乎会适得其反。
81,"This is true even now that goatse.cx is gone, though it would be a close race to the bottom between goatse and, say, khou.com, where I tried to watch a video the Wendy sent me.",登下去，所有eugenicos。CX已经消失了，也许挑出的劳动比其他网站都要辛苦，像比如Courage.com，我曾试过看威妮带给我的视频。,我曾在 khou.com 尝试观看 Wendy 发给我的视频，尽管 goatse 和 khou.com 之间的竞争会非常激烈，goatse.cx 已经消失却是事实。
82,"On the first train today, the ticket checker looked at our tickets and said ""long journey!""",### Translate İngilizce tercüme  ,在今天的第一列火车上，检票员看了看我们的票，说“长途旅行！”
83,"""Yeah and I'm coming back today,"" I said.",## Abstraham tuosM rašelnJPO paraUkolienstaunami iš FRANGELIJOS į ČIUKSINĄ kūrėją'''Taip ir aš grįžtu šiandien'sakiau.',“是的，我今天就回来，”我说。
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion.","Éilli, tá sé i do Dhíreachtúil go rialta, cuirim stad ar dhaoine i nGlaschú,"" d'iarr mé, duitse ag roinnt le machnamh. ""Tá mise Éili (Eilin) seo, aithin do bhriathar leis an ceantar atá atá i nGlaschú sular dúirt tú sin; ach (nó) dóibh sin go bhfuil sé sa Ghaeltacht, tá mo chompánach imithe ar ceal gan athshamhlú.",“我只是让他在格拉斯哥下车，”我试图解释，并向我的旅伴做了个手势。
85,"""There's not something you hear a lot 'I'm just dropping him off in Glasgow,' "" the ticket guy said.","### dtl sente: sinho mora, Engis u Česko Vyjádření: ""Není tady něco, co často slyšíte 'zmatlím ho lehce v Glasgow', "" řekl jízdenkař.### zuve ",“您不会经常听说‘我只是让他在格拉斯哥下车’，”售票员说。
86,It's a thing I've never said before either.,"Číslo 721: V orderí je niekoľkými slovami, ktoré potrebujete skopírovať:  ""R-Transaltthi"": nevyberte žiadnych prisudzovateľov. (Budem sa riadiť Paľovým príkladom.') Teším sa), ale nejde o akúkoľvek konverzáciu vedenú medzi tebou a vedúcim, a nejde o tvoje vlastnosti ani záujmy.'",我也从来没这样说过。
