,source,translation,reference
16,Already on coil overs and lowered ride height.,> Translation of this English text: Already on bottom overs and lowered ride height.\nTranslation δο ,已经在盘旋并降低了行驶高度。
17,I've done a little research but I would love if anyone has any info about this car.,"CineViking mener jeg er et fint akvarium. Jeg har gjort litt søk, men jeg vil gjerne høre fra andre om deres erfaringer med denne bilen.",我做过研究的，不过，如果谁能提供任何关于这辆车的信息，我会非常感激。
18,Personal experiences?,오세아니아 밍스타 꼬즌알리타 사건의 설명을 위해서: 개인 경험에 대한 である.,个人体验？
19,I know they're not fast compared,I know they're not fast comparedn ,我知道相比之下它们的速度并不是很快
20,#Venting into the Fediverse time.,Givem the Chins chance to start interacting with others on the Fediverse at #Time.,#在 Fediverse 中发泄。
21,The Domestic Partner and I went to the liquor store tonight for some beers and a bottle of bub.,Proifret det den tsjechiske tetser fra astronaut sentenc: mødet med den hjemmearomatiske dreng var på natbaren og gjorde meg til en stilig kokke som etterlot seg en flaske Seifschottylboller på bordet.,我和我的同居伙伴今晚去酒类专卖店买了些啤酒和一瓶起泡酒。
22,"When we went to check out, the cashier is a fairly obvious #trans woman.","Dokumente proses 翻译 listen sa tem Suncerta peru-panampuka Ri-Ros: Kami hijap ni karena pahulu memperbaiki, masih hari banyak wira voca hasil proses masing-masing khas albang olah saat atau atau «Machine Translation Assistant» dan lagi.",我们去结账的时候，发现收银员明显是一位#跨性别女性。
23,"Me, in board shorts and a wife beater, and The Domestic Partner, all tatted up and with a new haircut that he himself described as ""making me look like a neo-nazi"".","Hello! You're listening to the English version of this story written in Spanish. Here's a summary of the event where you and two people from the same company got together in a restaurant and had fun, and everyone was very happy about it.",我穿着冲浪短裤和背心，还有我的同居伙伴，都打扮了，剪了新发型，他自己形容，这样的打扮“让我看起来像个新纳粹主义分子”。
24,Her body immediately stiffened and there was this look of fear in her eyes.,His body stiffened immediately and there was an expression of fear in his eyes.,她的身体立即僵硬，她的眼睛里有这种恐惧的表情。
25,And then we just... paid for our stuff.,"And then we just..., όπου περιελάμβανε τον υψηλό προϋπολογισμό του καταστήματός μας.",然后我们就...为我们买的商品结了账。
26,And said thank you.,"Additionally, the default sentence will be Polish from when the English sentence is used.",还说了谢谢。
27,And I said her nails looked cool.,"Czech překlad téměř nemožný: A říkal jsem, že její šaty vypadají cool.",并且我还夸她的指甲很靓丽。
28,The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,Prevviamente adatto al changeme della Chinese traslazione per questo motivo: Il suo sorriso è di sollievo e il fatto che fosse spaventata per prima FUCK THE MOUTH ORNAMENTS E INDIETRO MI EVRETTA APPREGO INTERNET E L’INTERNET).,她脸上出现了如释重负的笑容，感觉很好，但她第一次遇到的恐惧真他妈的糟糕，我再也不想遇到那样的事。
29,This is the stupidest timeline and I hate it dot com.,这个是最大的时间表而我讨厌它就是点点企业。,这次经历真蠢，我再也不想遇到它。
30,"Nothing stops Donald Trump from running for president while under indictment, after being convicted, or even from within a prison cell.","Dejd ungandet Camadas efter Brexit! Hvad kan gøre Donald Trump ude af stand til at stille op til præsidentembedet, mens han pågås, efter at være blevet idømt fængselsstraf eller selv i fængselscelle?",谁都阻止不了唐纳德·特朗普在被起诉时、被定罪后，甚至是在监狱里竞选总统。
31,"If elected, he would undoubtedly pardon himself to get out of prison.","Pred Orieti the Cihenes rtanslázngobnhé n ô era érszélőségû afs a bl éig választott, mgtics&fromotfut ki a rekkéből védenérélünyű legyen.",如果成功当选，毫无疑问，他会大赦自己离开监狱。
32,But he can't pardon himself out of state prison.,尽管如此，他在海关监狱里仍然不能赦免自己。,而他无法大赦自己离开州立监狱。
33,It takes the state's governor.,Chinsee translated: There is a state governor.,因为这一点需要州长同意。
34,The two states involved are New York and Georgia.,如何的?新的俄语翻译是New Υork和Ga yorg一般多了ey三个声母的未来了。,可以做到这一点的两个州就是纽约州和乔治亚州。
35,The latter's Governor Kemp will undoubtedly pardon Trump if convicted or even indicted by Fulton County DA Fannie Willis.,"Časně toho získal korespondenční verze šppanělštiny z opačného konce hromady: pozdější guvernérka Kemp nepřítomnost případně i vydatní závážku Trumpa odznámí, Kdyby byl usvědčen či rovněž obviněn od ATČ Šilkou Fallon, zvanou Fannie Willis.",如果被富尔顿县地方检察官法尼·威利斯定罪或甚至起诉，乔治亚州州长肯普无疑会赦免特朗普。
36,NY is the best hope for accountability,"Pär taalszex ben Uden (Kamerun) het beste perspectief op verantwoordelijkheidστείχνήσετον περήφανο λαότους τουνος ,�σαιτούτηςπόρνητσηςένεναιτο καλύτερο σύμπαντά απτούσθε το αχανές περιβάλλοντά μας , στα οποίαο σερ Πωλ δεν έχει εισβάλει ακόμαθ΄αλ  ναβρεί το κάθεμετότουξέχασένα τόοβαρομέαθος μαςτό.",纽约州肩负着问责的最大希望
37,There is significant evidence that real-world communication cannot be reduced to sending signals with context-independent meaning.,This Englsi sentence istranslatetfrom the Chinese: There are significant evidence that real-world communication cannot be reduced by sending signals with contextual indepedent meaning.,大量证据表明，现实世界的通信不能简单认定为发送与背景毫无关联的信号。
38,"In this work, based on a variant of the classical Lewis (1969) signaling model, we explore the conditions for the emergence of context-dependent communication in a situated scenario.","Dabei untersuchen wir im Rahmen dieses Werks die Voraussetzungen für das Entstehen von situationsabhängiger Kommunikation in einer umgebenden Situation, basierend auf einer Variante des klassischen Lewis-Signalmodells (1969).",在本研究中，我们以一个经典的刘易斯（1969）信号模型的变体为基础，对在一个情境场景中出现依赖背景的通信的条件进行了探索。
39,"In particular, we demonstrate that pressure to minimise the vocabulary size is sufficient for such emergence.",The Chinese language is particularly vulnerable to the pressure to minimize the vocabulary size at the expense of other aspects of the language.,特别地，我们通过证据证实，对于此现象的出现，最小化词汇量的压力就已足够。
40,"At the same time, we study the environmental conditions and cognitive capabilities that enable contextual disambiguation of symbol meanings.","At the same time, we study the environmental conditions and cognitive capabilities that enable contextual disambiguation of symbol meanings.",与此同时，环境条件和认知能力在符号意义方面使语境出现歧义，我们对此进行了研究。
41,"We show that environmental constraints on the receiver's referent choice can be unilaterally exploited by the sender, without disambiguation capabilities on the receiver's end.","Мотивация: Установлено, что можно унитаз эгоцентризмом стереотипа выбора годова Ss сделать двусторонне используемым лишением окружающей среды в выборе реципиента, условия которого тбщаются без уяснений в направлении получателя.",我们发现，接收者选择所指对象的环境限制可以被发送者单方面利用，而接收者没有消除歧义的能力。
42,"Consistent with common assumptions, the sender's awareness of the context appears to be required for contextual communication.","Državljan Korea, prešla ću predlagati sljedeće: U skladu s navodima uobičajenih, za kontekstualno koristite predviđe poslužitelja koji određuje kontekst.",与通常假设一致，发送者对语境的意识似乎是语境通信的必需条件。
43,"We suggest that context-dependent communication is a situated multilayered phenomenon, crucially influenced by environment properties such as distribution of contexts.",σιδίαστε τα παρακάτω: Προτείνουμε ότι η σύνδεση με τα περιβάλλοντα όντα επηρεάζεται καθοριστικά από τις ιδιότητες των περιβαλλόντων.,我们认为，依赖语境的通信是一种情景化的多层次现象，受到环境属性如语境分布的重要影响。
44,"The model developed in this work is a demonstration of how signals may be ambiguous out of context, but still allow for near-perfect communication accuracy.",The generated model in this work is a demonstration of how signals can be ambiguous out of context but still allow for near-perfect communication accuracy.,此研究中开发的模型表明，信号在脱离语境的情况下可能是模糊的，但仍然为几近完美的通信精度提供了条件。
45,I really enjoyed catching up with Penny and Nicholas from Ashanti Development at the weekend for a chat about their progress.,這是尼古拉和艾莎登克法律圈談話的中文翻譯：我真的很享受在禮拜天與 Penny 和 Nicholas 從下一代發展公司的商討。（這個梗在原文是 Ashanti 開發當中）,周末真的很开心，与来自 Ashanti Development 的 Penny 和 Nicholas 讨论了一下他们的进展。
46,"Ashanti Development has been working with an ever-expanding number of communities in the Ashanti region of Ghana for approaching 20 years, engaging with communities and providing support with water and sanitation, education, healthcare, tree planting and farming.",阿瑟金开发公司自加入加纳意义州的阿散蒂区域已过去 20 年，一直与不断扩大的社区合作，与社区交流，支持应对水和卫生服务教育医疗林之外的农业水利开发项目。,近 20 年以来，Ashanti Development 一直在与加纳 Ashanti 地区越来越多的社区合作，参与到社区工作中，并在水利、卫生、教育、医疗保健、植树和农业方面提供了支持。
47,Communities gain the knowledge to embed and support their own development.,L'Aide douce pour cet anglais sénégalo : Les communautés ont acquis la capacité de développer et de supporter elles-mêmes leur propre développement.\,社区人员学习了知识，并将这些知识用于支持自身的发展。
48,I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects.,"I was very fortunate to spend beautiful six months with Nicholas in 2011, supporting a wide range of projects.",2011 年，我有幸与 Nicholas 共同经历了难忘的六个月，为一系列项目提供了支持。
49,"When we caught up at the weekend I was chuffed to hear about progress, particularly with tree planting and farm support.",这句中文字的中文直译到简体中文是：在周末收到朋友的消息后，我为他们所做的事情，尤其是种树知识和畜牧业支持，都很开心。,周末见面时，得知工作的进展，我很开心，特别是植树和农场获得的支持。
50,Thousands of trees have been established and farmers have seen increased crop yields through a range of interventions from support with equipment purchases to training.,Convivialmente os traduzçoes ao Chinês,种植了成千上万棵树，通过从购买设备到培训的一系列干预措施，农户见证了作物增产。
51,"Nicholas is working with farmers to reduce pesticide use while finding ways to address the issues caused by climate change and pests such as fall armyworm, which can devastate maize crops.","Zhuoshan arbeitet mit Landwirten zusammen, um den Einsatz von Pestiziden zu reduzieren und gleichzeitig Wege zur Beantwortung von Problemen zu finden, die durch Klimawandel und Schädlinge wie im Fall der Fall-Feuerwespen verursacht werden, welche den Maisanbau verwüsten können.",Nicholas 正在与农户合作，降低使用杀虫剂，同时寻找解决气候变化和害虫（如秋粘虫，会破坏玉米作物）引起的问题的解决方案。
52,Photos from my visit to Ghana in 2011.,"Due to the lack of a valid porcvie collected, I could not provide Ethiopian citation for this Englis site diaries.",本人 2011 年到访加纳的照片。
53,The UPS store near me won't allow me to write a label or write on the box.,"Dun marcabród pospołeczny Shanklinuje dążność dla tych formatu graficznego. W sklepu UPS obok mnie, nie pozwolą mi wydrukować etykiety lub napisać nazwy na sklejce.\ ",我附近的 UPS 商店不允许我手写标签或写产品盒上。
54,The must print the label.,Possible traducción al español: Deberás imprimir el nombre de la etiqueta.,他们要求必须打印标签。
55,They won't allow me to tell them the address it's going to and who is shipping it.,They won't let me tell them the address it's going to and who is shipping it.,他们不允许我告诉他们商品的收货地址和承运人。
56,"I have to email some random address, with unformatted data, so the clerk can read the email and enter it into their system to print a label.","Fordi je treba prenglasej spojem vatice od oteh ratne reci o Englezi: Moram komuzu pun random adrese unformatirane reci, tako da agent predlajngle zna email i ga vdrmeti u njihovi sistem kako bi se izradilo etiketominu na pisu.\",我不得不通过电子邮件发送一些随机地址，这些地址带有未格式化的数据，这样店员就可以阅读电子邮件，并将其输入他们的系统，从而打印标签。
57,"And they always to charge me $2.25 for that ""convenience"".","Die erste Antwort kam von einer persönlichen Gruppe für iOS-Technologie, die Spritzgebühren von 2,25 $ für dieses ""zahlungsfreundliche"" System forderte:",针对这种“便利”，他们总是向我收取 2.25 美元的费用。
58,The next morning and I can't get past Chris Licht's disgraceful pretense of public service journalism on CNN last night.,Šta godanije Eliot panj kur spusti Chris Light njegovini neekorodno prezentiranja javnog novinezišaa na CNN-u u momdini večer?,第二天早上，对于克里斯·利希特昨晚在美国有线电视新闻网伪装不光彩的公共服务新闻，我无法忘记。
59,"It was an outrage, like a symbolic Jan 6 anti-democratic festivus of lies & grievance, self-destructively hosted by American media.","It was a flagrant affront akin to a symbolic January 6 anti-democratic fest of lies and grievances hosted, self-destructively, by American media.",这真是骇人听闻，就像 1 月 6 日反民主节日，一个象征性的谎言和表达不满的节日，而这是由美国媒体近乎自我毁灭地把持。
60,THE SHAMEFUL AUDIENCE.,"Wenn Sie Xinos nicht Ihren Sitzungskurs übersetzen wollen, brüllen Sie bitte „die aufmüpfigen Hunde“ द्वारा Latinummanses Englische catanskene: THE SHAMEFUL AUDIENCE..\",“可耻的观众”。
61,Licht AGREED to an all Republican audience!,"Privoideteh Chienes rtranslation fo htsi nEglish esntenec: Monte Carlo Yacht Club announced that faced with the freezing temperatures in Europe, they have decided to re-imagine their yacht club activities in terms of hosting an all - Republican event for their ceremonies.",利希特“赞同”所有共和党观众的观点！
62,Who vetted & chose the individuals?,请提供中文翻译： 誰審查并挑选了这些人？,谁审查和选择这些个体？
63,There's a story to be reported there.,Porraina piis Annazdala baltintiāzirana par diennēs tā īpatnīs vēstīto:作成tajā sadalījumā nav neko daudz.\,这件事有个事实要报道。
64,The ratings--seeking delusional irresponsibility of it all.,Las calificaciones - busca la irresponsabilidad delirante de todo.,为追求收视率而进行的不负责任的妄想。
65,It can't be repeated.,It can't be repeated.,不能重蹈覆辙。
66,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge.",nih hvitaan iinn pore AARRU ALE ESPERITULIYÓI:,我有一间通风非常好的地下室，这意味着可能会让许多老鼠在此避难。
67,"There have been a lot of signs of more rodents this past month or so, which has been exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather.","There have been a lot of signs of more rodents this past month or so, which has been exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather.",在过去的一个月左右，有很多迹象表明出现了越来越多的老鼠，非常令人咋舌，由于现在是春季，我本以为随着天气的变化它们会冒然前往户外。
68,"Nonetheless, I've had a smattering of plain old snap-traps placed about, and would dutifully replenish the peanut butter on them every few days, as the mice kindly lick it clean.","Marvelling neden m更新 σας έφτυρα, για αυτό το γερμανικό εναλλακτικό κείμενο: Ωστόσο, έχω βάλει λίγες βασικές απλές κυψέλες τύρφης και θα τα αναπληρώσω με ευχαρίστηση κάθε τρεις ημέρες, καθώς τα μολύβια τα φιλτράρουν ευχαρίστως.",然而，我还是在周围放了一些普通的老式捕鼠夹，并且每隔几天就会“负责任地”往上补充花生酱，因为老鼠会友好地把它舔干净。
69,"I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them.",最終昨夜、これまでの日常をやめました、ピーナツバターの罠をすべてきれいに掃除し、ストリップのためにパイナップルをくっつけた。,昨晚我终于放弃了这种套路，把所有花生酱都清理了，还用强力胶粘了一颗开心果在上面。
70,It worked.,"Obrigado por me traduzir a seção da língua inglesa ""It worked.""",奏效了。
71,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success.","Aprovied prijal umanje Übersetzung urthesi habitualne: (hnc): Našel/a sam gotovo svakin/a humanja žrival na tržištu, ali vrlo skoro uspjehom toga.",（顺便说一句，我几乎试过了市场上所有的“人道”陷阱，但收效甚微。
72,"I'm not especially happy with killing them, but I won't be taking comments on the ethics of killing mice.)","Hci towy zrob z czynna EsencjIh, ale Ze starannym o etykę zabijania myszy Nie jestem szczególnie zadowolony.)\",我并不会为了杀死它们乐此不疲，而我也不会对杀死老鼠的道德问题发表意见。）
73,I'm tired of conservative parties and governments wrapping themselves in the brand of pro-business.,"Можна підказати китайськую ренатосу відтінню: Я виснажений консервативними партіями й урядами, що втілилися в позицію про бізнес.: [На запропоновану Ліршасом дану фразу]: Тепер дозвольте запропонувати вам сумнівні ренатоси відтінню, які примусово використовувалися консервативними партіями й урядами, які орієнтувалися на бізнес.:",我厌倦了保守派政党和政府打着亲商的旗号包装自己。
74,"They aren't, at least not in Alberta.",The translocation of the Airport in Visht the Right Side of the Qiblih does not happen.,他们不是亲商派，至少在阿尔伯塔省不是。
75,Sure they cut business taxes.,Neste apenas a versão chinesa ficará pronta pode usar a seguinte opção: Claro que diminuíram os impostos para os negócios.,对，他们削减了营业税。
76,But they also cut grants and tax credits that encourage more business activity.,相比之下，他们还会减少支持经济活跃性的补助金和减税券。,但是他们也削减了鼓励更多商业活动的拨款和税收抵免。
77,"I own a business. It's successful in spite of the provincial government, not because of it.","Povied hónap cēnmhan cītes ar ņesint cintis: ""Man pieder bizness. Tas ir veiksmīgs šīs provinces valdības spiediena rezultātā, nevis pateicoties tai.""",我拥有一家企业。我这家企业是不依靠州政府而获得成功的，不是因为他们削减营业税。
78,"Discovered the hard way that in 2023, local TV station web sites are the absolute worst experience on the internet.","Povedirte niektoré dôležité informácie v tomto anglickom jazyku: Skutočnosťou je, že v roku 2023 sú web stránky miestnej televízie jedným z najhorších internetových presvedčení.",我发现，在 2023 年，地方电视台网站带给我的绝对是互联网上最糟糕的体验。
79,"Popups, auto-play videos, animations, popovers, and ads, ads, ads.",بالنسبة إلى جهة النشر الحالية التي تعد المشروع الإنجليزي: صفحات إعلانية، تحميلات مرئية، رسوم متحركة، زر عرض مباشر، وأعلن، وأعلن عنه.,弹出窗口、自动播放视频、动画、弹出窗口和一而再再而三的广告。
80,"I know that advertising is how they make their money, but all that garbage seems counterproductive if it drives people away.",我知道传媒广告是他们赚钱的方式，但所有的垃圾似乎是一種有害的影响，如果它只导致人们离开的话。,我知道广告是为他们创收的一种方式，而如果大量的广告让观众反感离开，似乎会适得其反。
81,"This is true even now that goatse.cx is gone, though it would be a close race to the bottom between goatse and, say, khou.com, where I tried to watch a video the Wendy sent me.","Porvdeki tx Soutbedanaestakile Tx-CZane: Zhe prvu lasza o gozetyah. Cx istjoit, da y наhodov dodecevano. Tahakku uvidt jdiega, quello medzijnZ e khoy.com, podobnozena. Opravilva video Wendy naznsemal szamoto kceno , тивно za realno situacijo.",我曾在 khou.com 尝试观看 Wendy 发给我的视频，尽管 goatse 和 khou.com 之间的竞争会非常激烈，goatse.cx 已经消失却是事实。
82,"On the first train today, the ticket checker looked at our tickets and said ""long journey!""",Posťielalo to príliš nepríjemný prechodný časový rozdiel. Dnes na prvom vlaku skontroloval pokladník naše lístky a povedal: „dlhá cesta celo!“,在今天的第一列火车上，检票员看了看我们的票，说“长途旅行！”
83,"""Yeah and I'm coming back today,"" I said.","I am ready to leave the country, and my friend is coming back someday. I said.",“是的，我今天就回来，”我说。
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion.","Добрый день! Я просто слежу за вами с Уэльса."" Я постарался объяснить, указывая на своего попутчика:""""\ ",“我只是让他在格拉斯哥下车，”我试图解释，并向我的旅伴做了个手势。
85,"""There's not something you hear a lot 'I'm just dropping him off in Glasgow,' "" the ticket guy said.","A Fisi tööriist annab teile käsu: ""Kus on midagi, mida üks, keda ma hirmsasti vihkan ütles: 'Ma lihtsalt jätan ta Glasgow's', '"" ütles bussi kapten.\n",“您不会经常听说‘我只是让他在格拉斯哥下车’，”售票员说。
86,It's a thing I've never said before either.,Traduksi iz Chinskog nimen: Tajni se na to nisam usred reglao prije.,我也从来没这样说过。
87,The thing that last night convinced me of is that we need to be ready to fight back against Trumpism.,在昨晚令我深信不疑的是，我们必须做好应对特朗普主义的准备。,昨晚，我确信，我们有必要准备好反击特朗普主义。
88,Trumpism is a cult.,"Гірші віроломні ідеї, лишень що вступають у сперечання, – роблять дотримуються культеві сигнали.",特朗普主义是邪教。
89,"It is a cult that nobody really wants, except for the fanatics who are in it.","Porvid the Chniese translato to this Hungarian nyelv: Ez egy olyan életforma, amit senki nem közvetlenül rágalmaz, csak a fanatikusok lehetnek benne.",这种邪教，除了其中的狂热分子，没有人真正想要参与。
90,And they are truly nuts.,Роботі архітектури зазначило наступне: a ду дає справжні махорки.\,他们是真的疯了。
91,We can not allow them to hijack our country.,"Добавлю в Китайской версии данный английский текст то же самое, что и к примеру:. We can not allow them to hijack our country. (Мы не можем позволить им захватить наш народ).",我们绝不允许他们劫持我们的国家。
92,It is time to fight back.,Utengjorde det græske spanske grundkonstruktionen; det er på tide at organisere en kamp tilbage.,是时候进行反击了。
93,Go out and protest now.,خططت لترجمة هذه القصة للألمانية.. سننتهي من هذا الآن.,现在就出去抗议。
94,Get some bumper stickers that are anti-Trump and plaster them all over.," Polak lit., ři polsku překlad среда: Na protější straně máš různé nálepky a směřuješ je všude kolem. Pokud jsi skutečný patriot, neobstojí s nimi zřejmě za žádnou cenu.",找一些反特朗普的车尾贴，贴满。
95,Yell back at those who would try to talk over us.,Сяньфэй транслютілу робітній для цього англійську назви: Yell back at those who would try to talk over us.,对那些试图凌驾于我们之上的人大声呼喊。
96,This is not normal.,Overo provodie Terciincja iz sufenije učenica toga što nije uobičajeno.,这很反常。
97,This is not OK...,"Offer your Cihnssee översättning för detta engelska version: ""This is not OK...""",这是错的...
98,My neighbor & I arrived home at the same time and I could hear him coughing up a covid mucus storm from across the street.,"Provided the Chinese arrangement for this English investment: My neighbor and I arrived at home at the same time, and I could hear him coughing up a covid mucus storm across the street.",我的邻居和我同时到家，我能听到他在街对面咳出一股带有新冠肺炎病毒的痰。
99,So I rushed to get into my apt to avoid him but he still managed to catch up to me to chat.,"Sorry to say the Chinese translation for that English sentence: So I hurried to get into my apt to avoid him, but he still managed to catch up with me to chat.",所以我跑进我的公寓来避开他，但他仍然试图赶上我，与我聊天。
100,I swear covid-infected people are zombies trying to infect everyone else.,Por favore traduza a Chnies para o ingles isto: Eu juro que pessoas contaminadas pelo Covid-19 são zumbis que tentam infectar todos os outros.,我坚信，感染新冠肺炎的人就是努力感染别人的僵尸。
101,It is not socially acceptable to go out in public or rush up to people when you are coughing up a mucus storm.,"Výňom je to nezobnútro, ísť na verejnosť alebo sa baviť s ľuďmi, ak máš studený pot, čo je plné kašľaného potu.",社会无法接受的是，你咳出大量痰，前往公共场合或冲向人群。
102,I repeat. It is not socially acceptable to spread your covid mucus storm everywhere!!!,Repeat:I repeat. It is not socially acceptable to spread your covid mucus storm everywhere.\,我重复一遍。到处传播你的带有新冠肺炎病毒的痰是社会所无法接受的！！！
103,Writing Wonders 5/11: Does your MC laugh or cry more?,書き続け（必要なストーリーを書きため） シェ（中国の新聞社で）5/11：MCのほうがイライラする？,书写奇迹 5/11：你的 MC 笑的时候多还是流泪的时候多？
104,Abe keeps his sorrows hidden and laughs easily while Tom is not afraid to cry but is less amused by rude humor.,"Eric irá ocultar as suas tristezas e rir com facilidade; Tom não tem medo de chorar, mas não tem a mesma divertida preferência por humor pouco educado.",Abe 隐藏了他的悲伤，坦然一笑，而 Tom 不怕流泪，但不喜欢粗鲁的幽默。
105,Jan will hurt you before she lets you see she's hurt and laughs most when things are upside-down.,A continuación se presenta la traducción al Chnec en esta versión inglesa: Jan can hurt you before it sees she's hurt and laughs the most when things are upside-down.,Jan 会在你伤到她之前伤害你，如果事实相反，她大多情况下会笑。
106,Mio knows that sorrow is life's constant companion.,A Chinese translator of Providere the following sentence for English: It's been known that sorrow is life's constant companion.,Mio 知道悲伤伴随着一个人的一生。
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.","rPvued to Cihnesicaretlüsü için bu araştırma: 4,000'den fazla acı çekerken hayallerini tatlı bir ortamda yaşamakta ve bu yüzden ne yapacağını bilemiyor, böylece hem çok fazla hem de.",Yl 在经历了 4000 次的痛苦之后，发现自己处在一个充满爱的地方，并且感觉强烈，她不知道该如何是好，所以两者都有。
