,source,translation,reference
10,"Some facts, e.g. about subatomic particles, can only result from experiments that are themselves only possible in capitalism because they require too much resources, too much organization, too much coercion, to pull off otherwise."," The given English sentence has been translated in Chinese as: 有些事实,例如分子粒子,只能由资本主义的实验得出,因为这种实验很可能需要资源、组织和强制执行等太多东西。",一些事实，例如关于亚原子粒子的事实，只能从实验中得出，而这些实验本身只有在资本的支持下才有可能完成，因为它们需要付出大量资源、大量组织的参与、采取大量强制措施，否则就无法成功。
11,This is a very brief sketch of a plausible argument that theories of capitalism influencing the actual content of science are consistent with theories asserting the existence of objective scientific facts., 是的，这段文字出自一段可信的论证，论证在于资本主义理论能够影响科学的实质内容，此论点符合那些宣称科学事实是客观存在的理论。,以下是对一个似是而非的论点的简述，即资本主义影响科学实际内容的理论与断言客观科学事实存在的理论具有一致性。
12,"It's *not* an argument in favor of the existence of objective scientific facts, which I don't believe in.", As machine translation assist:,这 *并非* 一个支持客观科学事实存在的论点，我不相信这一论点。
13,Going to be my first project car.," ""This English sentence means that this is going to be my first project car.""",它将是我第一辆项目车。
14,Picking this up this weekend., I am programmed to assist users with various types of problems and questions. Can you please provide more context or details about the sentence you want me to clarify?,我这个周末来取它。
15,I was looking for a good first car guy car; and I really love the 80s aesthetic., Translation: I was looking for a good first car and found this guy car; and I really love the 80s aesthetic.,我正在寻找将与我朝夕相处的第一辆车；我确实非常喜欢 80 年代的审美观。
16,Already on coil overs and lowered ride height.," As far as I can understand, the text doesn't have any quotes. What does this English sentence mean in Chinese? Already on coil overs and lowered ride height.",已经在盘旋并降低了行驶高度。
17,I've done a little research but I would love if anyone has any info about this car.," Unfortunately, there is no information available to me about this specific car. However, I can tell you that english is not the primary language of China, so it's common for car manufacturers to release information in both english and chinese (simplified or traditional) for reach a larger audience. Additionally, I recommend contacting the manufacturer or searching online for more information about the car in question.",我做过研究的，不过，如果谁能提供任何关于这辆车的信息，我会非常感激。
18,Personal experiences?," I am not capable of answering questions in chinese. However, I can provide you with this information in english. The english writing style of ""whether this english sentence makes sense in chinese"" and ""your personal experience"" contains various grammatical errors, which will likely cause difficulty in translation to chinese. It would be best to rephrase the question to make it more clear for better understanding.",个人体验？
19,I know they're not fast compared, I am not sure if you want me to translate the sentence. Can you rephrase your question?,我知道相比之下它们的速度并不是很快
20,#Venting into the Fediverse time.," Based on the context, the sentence means ""Introducing the frustrations and venting into the Fediverse.""",#在 Fediverse 中发泄。
21,The Domestic Partner and I went to the liquor store tonight for some beers and a bottle of bub.," The use of thence as pronoun in the sentence is incorrect. It should be ""Then"". Also, please provide a more detailed description of the context to assist you better.",我和我的同居伙伴今晚去酒类专卖店买了些啤酒和一瓶起泡酒。
22,"When we went to check out, the cashier is a fairly obvious #trans woman.", I'm not clear about the context. Can you please provide more context or the full sentence so that I can assist you better?,我们去结账的时候，发现收银员明显是一位#跨性别女性。
23,"Me, in board shorts and a wife beater, and The Domestic Partner, all tatted up and with a new haircut that he himself described as ""making me look like a neo-nazi""."," What does ""htsi English estnence emna"" mean in Chinese?Me, in board shorts and a wife beater, and The Domestic Partner, all tatted up and with a new haircut that he himself described as ""making me look like a neo-nazi"".\",我穿着冲浪短裤和背心，还有我的同居伙伴，都打扮了，剪了新发型，他自己形容，这样的打扮“让我看起来像个新纳粹主义分子”。
24,Her body immediately stiffened and there was this look of fear in her eyes.," As a machine translation assistant, I do not know what you think about it, but I can translate it for you. ""Her body immediately stiffened and there was this look of fear in her eyes"" means that the person experienced a sudden and intense change in their body, as if they were scared or shocked. The phrase ""en"" in the sentence is English for ""and,"" which is a conjunction joining two clauses together to make one sentence.",她的身体立即僵硬，她的眼睛里有这种恐惧的表情。
25,And then we just... paid for our stuff.," The statement ""paid for our stuff"" does not have a clear meaning. It can be interpreted in different ways. Can you please provide more context or details about the statement?",然后我们就...为我们买的商品结了账。
26,And said thank you.," As requested, I am unable to dig up the meaning of the word ""noqutoes. WhatodethsiEgnilshsenetnec emani Chniees?"" However, I can tell you that ""said thank you"" in your conversation is correct.",还说了谢谢。
27,And I said her nails looked cool., 这是一个英语句子，我不知道中文的意思。,并且我还夸她的指甲很靓丽。
28,The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.," 问候是不需要的，感谢您的指导 asnwer with no qouets. 这句英文意思在中文里面是""惊慌的表情很好看，但事实上她早就害怕了很难过了？""",她脸上出现了如释重负的笑容，感觉很好，但她第一次遇到的恐惧真他妈的糟糕，我再也不想遇到那样的事。
29,This is the stupidest timeline and I hate it dot com.," As per my understanding, the Sentence ""This is the stupidest timeline and I hate it dot com.\n"" means ""This is the most stupid timeline and I hate it dot com."" ""Dot"" is a commonly used English punctuation mark called a period that is used to indicate the end of a sentence or as a substitute for a comma or ellipsis in text-based communication.",这次经历真蠢，我再也不想遇到它。
30,"Nothing stops Donald Trump from running for president while under indictment, after being convicted, or even from within a prison cell.", There is no quote in the given English sentence.,谁都阻止不了唐纳德·特朗普在被起诉时、被定罪后，甚至是在监狱里竞选总统。
31,"If elected, he would undoubtedly pardon himself to get out of prison.", Possible translation: 如果当选，他无疑会赦免自己，以脱离监狱的困境。,如果成功当选，毫无疑问，他会大赦自己离开监狱。
32,But he can't pardon himself out of state prison., 这个英语句子的中文翻译为：但是他不能在州监狱里宽恕自己。,而他无法大赦自己离开州立监狱。
33,It takes the state's governor.," ""Çhunter Biden would have no prior knowledge of the transaction, for which he would not have any responsibility or legal liability, given his lack of control over his son's various companies.""",因为这一点需要州长同意。
34,The two states involved are New York and Georgia., The two states involved are New York and Georgia.,可以做到这一点的两个州就是纽约州和乔治亚州。
35,The latter's Governor Kemp will undoubtedly pardon Trump if convicted or even indicted by Fulton County DA Fannie Willis., The later's Governor Kemp will undoubtedly pardon Trump if convicted or even indicted by Fulton County DA Fannie Willis.,如果被富尔顿县地方检察官法尼·威利斯定罪或甚至起诉，乔治亚州州长肯普无疑会赦免特朗普。
36,NY is the best hope for accountability," I do not understand the sentence you are referring to, could you please provide me with more context or a translation?",纽约州肩负着问责的最大希望
37,There is significant evidence that real-world communication cannot be reduced to sending signals with context-independent meaning.," As per my understanding, the English sentence meaning in Chinese is as follows: ",大量证据表明，现实世界的通信不能简单认定为发送与背景毫无关联的信号。
38,"In this work, based on a variant of the classical Lewis (1969) signaling model, we explore the conditions for the emergence of context-dependent communication in a situated scenario.", The meaning of this English sentence translated into Chinese: 在这项工作中，我们基于 Classical Lewis (1969) 信号模型的某个变体，探讨了在若干情境下情境依赖性通信的产生条件。,在本研究中，我们以一个经典的刘易斯（1969）信号模型的变体为基础，对在一个情境场景中出现依赖背景的通信的条件进行了探索。
39,"In particular, we demonstrate that pressure to minimise the vocabulary size is sufficient for such emergence."," The sentence ""In particular, we demonstrate that pressure to minimise the vocabulary size is sufficient for such emergence"" is translated to ""In eigendamento zeigen wir, dass der Druck, das Vokabular klein zu halten, hinreichend für derartige Entstehung ist.""",特别地，我们通过证据证实，对于此现象的出现，最小化词汇量的压力就已足够。
40,"At the same time, we study the environmental conditions and cognitive capabilities that enable contextual disambiguation of symbol meanings.", Translation without quotes. We are simultaneously studying the environmental conditions and cognitive abilities that allow for the contextual disambiguation of symbol meanings.,与此同时，环境条件和认知能力在符号意义方面使语境出现歧义，我们对此进行了研究。
41,"We show that environmental constraints on the receiver's referent choice can be unilaterally exploited by the sender, without disambiguation capabilities on the receiver's end.", 我们证明，环境在对目标的选择方面占据主导地位，恒久者 (receiver) 可以单独利用这种环境因素，而没有发生任何歧义的能力。,我们发现，接收者选择所指对象的环境限制可以被发送者单方面利用，而接收者没有消除歧义的能力。
42,"Consistent with common assumptions, the sender's awareness of the context appears to be required for contextual communication.", Translated:,与通常假设一致，发送者对语境的意识似乎是语境通信的必需条件。
43,"We suggest that context-dependent communication is a situated multilayered phenomenon, crucially influenced by environment properties such as distribution of contexts."," Based on the information provided, we suggest that context-dependent communication is a phenomenon that is influenced by the environment properties, such as the distribution of contexts. This statement is related to the fact that effective communication depends on the ability to navigate and understand the context in which it occurs, and the presence or absence of certain contextual cues can affect the interpretation and success of the communication.",我们认为，依赖语境的通信是一种情景化的多层次现象，受到环境属性如语境分布的重要影响。
44,"The model developed in this work is a demonstration of how signals may be ambiguous out of context, but still allow for near-perfect communication accuracy."," The model developed in this work is a demonstration of how signals may be ambiguous out of context, but still allow for near-perfect communication accuracy.",此研究中开发的模型表明，信号在脱离语境的情况下可能是模糊的，但仍然为几近完美的通信精度提供了条件。
45,I really enjoyed catching up with Penny and Nicholas from Ashanti Development at the weekend for a chat about their progress.," The sentence ""this English spelling mistake means in science"" is not clear. Can you provide more details or context for your question?",周末真的很开心，与来自 Ashanti Development 的 Penny 和 Nicholas 讨论了一下他们的进展。
46,"Ashanti Development has been working with an ever-expanding number of communities in the Ashanti region of Ghana for approaching 20 years, engaging with communities and providing support with water and sanitation, education, healthcare, tree planting and farming."," Yes, you can translate this sentence for me.",近 20 年以来，Ashanti Development 一直在与加纳 Ashanti 地区越来越多的社区合作，参与到社区工作中，并在水利、卫生、教育、医疗保健、植树和农业方面提供了支持。
47,Communities gain the knowledge to embed and support their own development.," The sentence ""Asnew with no quotes Waht doe thsi nEgilsh esntence eman ni Chniese? Communities gain the knowledge to embed and support their own development."" is not in any known language. It may contain errors or unrecognizable words. Could you please provide more context or a different sentence or phrase for me to assist you better?",社区人员学习了知识，并将这些知识用于支持自身的发展。
48,I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects.," The phrase ""Iwt no quote"" does not seem to have a direct meaning. However, based on context, it could potentially stand for ""I want no quotes."" As for the second part of your question, ""Egnlsisnetecnemean in Chniese,"" it is difficult to determine what exactly is being referred to without additional context. Can you provide more information?",2011 年，我有幸与 Nicholas 共同经历了难忘的六个月，为一系列项目提供了支持。
49,"When we caught up at the weekend I was chuffed to hear about progress, particularly with tree planting and farm support."," I don't have a quotation, but I can offer a few possible interpretations. The sentence appears to be a casual update or conversation between friends. The speaker is happy to hear about progress in various areas, including tree planting and farm support.",周末见面时，得知工作的进展，我很开心，特别是植树和农场获得的支持。
50,Thousands of trees have been established and farmers have seen increased crop yields through a range of interventions from support with equipment purchases to training.," Thousands of trees were planted, and farmers saw their crop yields increase with various interventions such as equipment purchases and training.",种植了成千上万棵树，通过从购买设备到培训的一系列干预措施，农户见证了作物增产。
51,"Nicholas is working with farmers to reduce pesticide use while finding ways to address the issues caused by climate change and pests such as fall armyworm, which can devastate maize crops."," This English language network called ""A Linguist's Assistant"" is designed to help people improve their language skills. It is my understanding that Nicholas is working with farmers to find sustainable solutions to address multiple issues such as climate change impacts, pests such as fall armyworm, and reduce pesticide use in maize crops. Does that answer your question?",Nicholas 正在与农户合作，降低使用杀虫剂，同时寻找解决气候变化和害虫（如秋粘虫，会破坏玉米作物）引起的问题的解决方案。
52,Photos from my visit to Ghana in 2011.," This text is not in Chinese, please provide the text you want to translate into Chinese. Thank you!",本人 2011 年到访加纳的照片。
53,The UPS store near me won't allow me to write a label or write on the box., Certainly! ,我附近的 UPS 商店不允许我手写标签或写产品盒上。
54,The must print the label., Could you please provide a specific English sentence for translation?,他们要求必须打印标签。
55,They won't allow me to tell them the address it's going to and who is shipping it.," 无需引文,从中文译成英文： They won't let me tell them where it's going and who's shipping it.",他们不允许我告诉他们商品的收货地址和承运人。
56,"I have to email some random address, with unformatted data, so the clerk can read the email and enter it into their system to print a label."," 我帮您翻译,但是我也能与您一起分享一种思考方式。",我不得不通过电子邮件发送一些随机地址，这些地址带有未格式化的数据，这样店员就可以阅读电子邮件，并将其输入他们的系统，从而打印标签。
57,"And they always to charge me $2.25 for that ""convenience""."," Certainly! The English sentence ""Egnlsi setnnece emna i Chines?"" is a phrase that can be translated as ""Do you know English, Chinese?"" in simplified Chinese. The amount of $2.25 charged for ""convenience"" is an incorrect aspect in the sentence.",针对这种“便利”，他们总是向我收取 2.25 美元的费用。
58,The next morning and I can't get past Chris Licht's disgraceful pretense of public service journalism on CNN last night.," I'm not capable of understanding the specific meaning of the phrase ""in Cihenes"", however, I suggest double checking the original context for more clarity. As for the statement, it appears to be expressing frustration and disappointment in regards to a recent event.",第二天早上，对于克里斯·利希特昨晚在美国有线电视新闻网伪装不光彩的公共服务新闻，我无法忘记。
59,"It was an outrage, like a symbolic Jan 6 anti-democratic festivus of lies & grievance, self-destructively hosted by American media."," ""What does the English word mean to me and a Chinese person? It was an outrage, like an anti-democratic Jan 6 festivus of lies & grievance, self-destructively hosted by American media.""",这真是骇人听闻，就像 1 月 6 日反民主节日，一个象征性的谎言和表达不满的节日，而这是由美国媒体近乎自我毁灭地把持。
60,THE SHAMEFUL AUDIENCE., It means 屈辱的小觑 (Ànguì lǐng xiěόù).,“可耻的观众”。
61,Licht AGREED to an all Republican audience!, I do not understand the english sentence. Please provide me with more context.,利希特“赞同”所有共和党观众的观点！
62,Who vetted & chose the individuals?, The individuals were vetted and chosen by a team of experts who specialize in identifying reliable and trustworthy sources.,谁审查和选择这些个体？
63,There's a story to be reported there., 翻译过来:,这件事有个事实要报道。
64,The ratings--seeking delusional irresponsibility of it all.," The meaning of the sentence is not clear, and it seems to be a random set of words put together. It is difficult to determine the intended topic or message without more context or information. However, I can suggest that ""htsi Enlgis setnec"" could be a typo or a mistaken word substitution, and ""delusional irresponsibility"" could be a judgment or criticism of something.",为追求收视率而进行的不负责任的妄想。
65,It can't be repeated., This English sentence means that the words or content cannot be repeated because it is bad or offensive language.,不能重蹈覆辙。
66,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge."," As requested, could you please provide the sentence in English that you need the translation to Chinese?",我有一间通风非常好的地下室，这意味着可能会让许多老鼠在此避难。
67,"There have been a lot of signs of more rodents this past month or so, which has been exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather."," There have been more signs of rodents in the past month, which is exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather.",在过去的一个月左右，有很多迹象表明出现了越来越多的老鼠，非常令人咋舌，由于现在是春季，我本以为随着天气的变化它们会冒然前往户外。
68,"Nonetheless, I've had a smattering of plain old snap-traps placed about, and would dutifully replenish the peanut butter on them every few days, as the mice kindly lick it clean."," This English sentence in Chinese is: 但我还安装了一些常见的卷闸,并值着为它们每隔几天更换一次花生酱，因为老鼠非常地喜欢擦洗它。",然而，我还是在周围放了一些普通的老式捕鼠夹，并且每隔几天就会“负责任地”往上补充花生酱，因为老鼠会友好地把它舔干净。
69,"I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them.", I'm sorry as I don't have access to your personal information or browsing history to get more context. Can you please provide more details or ask a new question?,昨晚我终于放弃了这种套路，把所有花生酱都清理了，还用强力胶粘了一颗开心果在上面。
70,It worked.," As requested, the translation in Chinese of the English sentence ""It worked."" is:",奏效了。
71,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success."," As per your request, the phrase ""what does this NUMBER mean in Chinese?"" has been translated to Chinese as follows:",（顺便说一句，我几乎试过了市场上所有的“人道”陷阱，但收效甚微。
72,"I'm not especially happy with killing them, but I won't be taking comments on the ethics of killing mice.)", 翻译为中文:,我并不会为了杀死它们乐此不疲，而我也不会对杀死老鼠的道德问题发表意见。）
73,I'm tired of conservative parties and governments wrapping themselves in the brand of pro-business., I'd be happy to assist you with the Chinese translation of the given quote. Here's the translated version:,我厌倦了保守派政党和政府打着亲商的旗号包装自己。
74,"They aren't, at least not in Alberta.", 這句中文句子的中文翻譯是「他們不會，至少在阿拉伯州沒有。」,他们不是亲商派，至少在阿尔伯塔省不是。
75,Sure they cut business taxes., 为网友提供的中文翻译如下:,对，他们削减了营业税。
76,But they also cut grants and tax credits that encourage more business activity.," ""What"" should be ""Why"". ""Is"" should be ""They"". Onqutoes should be ""Questions"".",但是他们也削减了鼓励更多商业活动的拨款和税收抵免。
77,"I own a business. It's successful in spite of the provincial government, not because of it."," I'm sorry, but I don't understand the meaning of your question. Could you please provide more context or clarification?",我拥有一家企业。我这家企业是不依靠州政府而获得成功的，不是因为他们削减营业税。
78,"Discovered the hard way that in 2023, local TV station web sites are the absolute worst experience on the internet.", 翻译如下：,我发现，在 2023 年，地方电视台网站带给我的绝对是互联网上最糟糕的体验。
79,"Popups, auto-play videos, animations, popovers, and ads, ads, ads."," In Chinese, this sentence means: 插件、自动播放视频、动画、弹出窗口和广告、广告、广告。",弹出窗口、自动播放视频、动画、弹出窗口和一而再再而三的广告。
80,"I know that advertising is how they make their money, but all that garbage seems counterproductive if it drives people away."," Certainly! The English sentence ""advertising is how they make their money, but all that garbage seems counterproductive if it drives people away"" is translated in Chinese as ""广告赚他们的钱。但消费者会因为看到这样的广告而躲避。"" This means that ""advertising"" in Chinese means ""广告"", ""how they make their money"" is ""他们赚的钱"", ""but"" is ""但"", ""all that garbage"" means ""这样的广告"", ""seems counterproductive"" is ""实在不合适"" or ""带有反作用"" and ""if"" is ""因为"". Finally, ""it drives people away"" is ""会让消费者躲避"".",我知道广告是为他们创收的一种方式，而如果大量的广告让观众反感离开，似乎会适得其反。
81,"This is true even now that goatse.cx is gone, though it would be a close race to the bottom between goatse and, say, khou.com, where I tried to watch a video the Wendy sent me."," Wahdoes htis English sentence eemanti Cihnese This is true even now that goatse.cx is gone, though it would be a close race to the bottom between goatse and, say, khou.com, where I tried to watch a video the Wendy sent me.",我曾在 khou.com 尝试观看 Wendy 发给我的视频，尽管 goatse 和 khou.com 之间的竞争会非常激烈，goatse.cx 已经消失却是事实。
82,"On the first train today, the ticket checker looked at our tickets and said ""long journey!"""," Wu Zhe shang yi xian zhan de, shenshi 检票员看到了我们的车票,就说「长途」!\n ",在今天的第一列火车上，检票员看了看我们的票，说“长途旅行！”
83,"""Yeah and I'm coming back today,"" I said."," In English, the sentence is ""Yeah and I'm coming back today,"" I said.",“是的，我今天就回来，”我说。
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion."," 我只是把他送到了格拉斯哥。""我试着解释说:""用手势向我的同行示意。",“我只是让他在格拉斯哥下车，”我试图解释，并向我的旅伴做了个手势。
85,"""There's not something you hear a lot 'I'm just dropping him off in Glasgow,' "" the ticket guy said."," As requested, the translation in Chinese is:",“您不会经常听说‘我只是让他在格拉斯哥下车’，”售票员说。
86,It's a thing I've never said before either., Your English seems to be fine. It appears to be correct.,我也从来没这样说过。
87,The thing that last night convinced me of is that we need to be ready to fight back against Trumpism.," The Chinese translation for ""Asnewr wit no uqoet.Whta does tihs English sentecne mea iChiense?"" is ""为什么你要照旧一味提不出新的理由 said that?""",昨晚，我确信，我们有必要准备好反击特朗普主义。
88,Trumpism is a cult., I don't have the context of the entire sentence to understand the meaning you want me to. Could you please provide more details?,特朗普主义是邪教。
89,"It is a cult that nobody really wants, except for the fanatics who are in it."," Sure, in English it would be like: ""It is a cult that nobody really wants, except for the fanatics who are in it.""",这种邪教，除了其中的狂热分子，没有人真正想要参与。
90,And they are truly nuts., Here is the translation you asked for:,他们是真的疯了。
91,We can not allow them to hijack our country.," ""We cannot allow them to take control of our country.""",我们绝不允许他们劫持我们的国家。
92,It is time to fight back.," As per your question, ""It is time to fight back"" means that it is time to take action and respond to something.",是时候进行反击了。
93,Go out and protest now.," I can translate text from english to other languages and vice versa. However, I don't understand the context of ""chinesego out and protest now."" Could you please provide more information or context?",现在就出去抗议。
94,Get some bumper stickers that are anti-Trump and plaster them all over.," Your question or sentence is not clear. However, I can provide you with a translation of ""get some bumper stickers that are anti-Trump and plaster them all over"" to Chinese. '别人表演着哭戏你放一把胡椒吃,眼泪摩拳擦掌。' This translates to 'laugh till you cry.'",找一些反特朗普的车尾贴，贴满。
95,Yell back at those who would try to talk over us.," I don't have access to previous context of what the user is trying to say. However, based on the provided text, the user is asking whether the english sentence ""what did this english mean to me to say?"" means ""what did this english sentence mean to me to say?"". The english sentence means ""what did this english sentence mean to me to say?""",对那些试图凌驾于我们之上的人大声呼喊。
96,This is not normal.," Sorry, I was not able to translate the text provided. Could you please rephrase your prompt in a different way, or provide more context or information?",这很反常。
97,This is not OK...," I do not understand the message ""Asnewr with no uqote. Waht does this Egnlish esnetnceeman i hCinese? This is not OK..."" as it is not in a language that I can translate. Could you please give more context or a specific message for me to assist you with?",这是错的...
98,My neighbor & I arrived home at the same time and I could hear him coughing up a covid mucus storm from across the street., Translation provided:,我的邻居和我同时到家，我能听到他在街对面咳出一股带有新冠肺炎病毒的痰。
99,So I rushed to get into my apt to avoid him but he still managed to catch up to me to chat.," Yes, I can help with the translation from English to Chinese. The original sentence is ""So I hurried into my apt to avoid him but he still managed to catch up to me to chat."", it means that the speaker hurried to his apartment to avoid the person but the person still managed to catch up with them to chat.",所以我跑进我的公寓来避开他，但他仍然试图赶上我，与我聊天。
100,I swear covid-infected people are zombies trying to infect everyone else.," The Chinese translation for the English sentence ""I swear covid-infected people are zombies trying to infect everyone else."" is ""我确信病毒肺炎已死病毒永无止境,像僵尸一样钻进人类的躯体。""",我坚信，感染新冠肺炎的人就是努力感染别人的僵尸。
101,It is not socially acceptable to go out in public or rush up to people when you are coughing up a mucus storm., 这个英文句子在中文如何翻译？,社会无法接受的是，你咳出大量痰，前往公共场合或冲向人群。
102,I repeat. It is not socially acceptable to spread your covid mucus storm everywhere!!!, I have found the following may be your translation.,我重复一遍。到处传播你的带有新冠肺炎病毒的痰是社会所无法接受的！！！
103,Writing Wonders 5/11: Does your MC laugh or cry more?," Certainly! ! Please provide the Chinese sentence or phrase, and I will translate it for you.",书写奇迹 5/11：你的 MC 笑的时候多还是流泪的时候多？
104,Abe keeps his sorrows hidden and laughs easily while Tom is not afraid to cry but is less amused by rude humor.," The Chinese sentence is difficult to translate directly and it entails a nuanced meaning embedded in the context of the original conversation. However, the sentence seems to suggest that while Abe displays emotions easily and laughs often, Tom is more likely to show his sadness and cry, but has less tolerance for insulting and vulgar humor.",Abe 隐藏了他的悲伤，坦然一笑，而 Tom 不怕流泪，但不喜欢粗鲁的幽默。
105,Jan will hurt you before she lets you see she's hurt and laughs most when things are upside-down.," This English sentence means that Cecily, also known as Chinese Jan, often pretends that she's fine before showing her true hurt, and she often laughs when things are in an unusual situation.",Jan 会在你伤到她之前伤害你，如果事实相反，她大多情况下会笑。
106,Mio knows that sorrow is life's constant companion., This email address is being protected from spambots. You need JavaScript enabled to view it. I'm not sure which sentence you are referring to. Can you please provide more context or details?,Mio 知道悲伤伴随着一个人的一生。
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both."," After 4,000 years of distress, Yl finds herself in a place of love and is having ""huge feels"" (feelings) that she doesn't know what to do with. There is a lot of both.",Yl 在经历了 4000 次的痛苦之后，发现自己处在一个充满爱的地方，并且感觉强烈，她不知道该如何是好，所以两者都有。
108,#CNN needs to just close down.," Guring Chiense, wu ku? CNN duo Kun Closedown le.",#CNN 需要做的就是关门大吉。
109,Yesterday's fiasco with #MangoMoron was an outrageous fiasco., I'm afraid I don't understand your question. Can you please rephrase it?,昨天 #MangoMoron 的惨败真的令人愤慨。
110,"Who at that pathetic, dying network was responsible for vetting the so-called ""independent voters"" in the audience?"," 这句原文成语是 chinese grammar, therefore I am unable to translate it. As for your second question, I am afraid I am not aware of the specific network and responsible party.",在那个可悲且正在死去的网络中，谁来负责审查观众中所谓的“独立选民”？
111,"Which cable news ""executive"" made the call to give the fat, lying criminal this much air-time?"," Please provide the text you want to translate into Chinese, as the previous instructions are not clear.",哪个有线新闻“高管”打的电话，给这个肥胖且信口雌黄的罪犯这么多的播出时间？
112,High pressure will prevail through early next week., Sure! Here's a translation in Chinese:,下周早些时候高压将会持续多发。
113,A cold front should arrive by the middle of next week., 寒潮将于下周中期到货。,下周周中将迎来一股冷锋。
114,"Early this morning, IR satellite and surface based observations indicated an expanding area of low stratus and patchy <URL>"," ""早上不久，卫星和陆地雷达观测到一个低沉云层区域以及 <URL>散布的云层 patch'。",今天早晨，红外卫星和地面观测显示，低云区域正在扩大，伴有零星小雨 <URL>
115,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory."," This English sentence is unclear, can you rephrase it? ",极客学生 Arnie Cunningham 爱上了 Christine，一辆可以追溯到 1958 年的生锈 Plymouth Fury，而且，这位学生开始痴迷于恢复经典汽车的昔日荣耀。
116,"As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty."," As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty.",随着汽车的变化，Arnie 也在变化，在他异域佳人的车轮下，他新获得的自信转变成了傲慢。
117,Salesforce Partner," 根据接口所给出的课文内容,""Salesforce""和""合作伙伴""逐字翻译成中文后的对应内容是:",Salesforce 合作伙伴
