,source,translation,reference
17,I've done a little research but I would love if anyone has any info about this car.,"Tehkäisin kiinasta japanilaisille ajantasaisen: Olen tehnyt pari tutkimusta, mutten niin hyvä kuin toivoisin, että jollakin olisi tämän auton asiaa.",我做过研究的，不过，如果谁能提供任何关于这辆车的信息，我会非常感激。
18,Personal experiences?,Here's the scientific rationale for this English sentence: Personal experiences,个人体验？
19,I know they're not fast compared,I know that they are not as fast as others.,我知道相比之下它们的速度并不是很快
20,#Venting into the Fediverse time.,"للخدمات الشبيهة بالمجتمعات التعاونية قد تتعرض للانتهاكات إذا لم تمارس الضوابط الدقيقة عليها. والانتهاكات قد تكون اضطهادًا للمحتوى خاص أيضًا : #تدفق في بيئات الود social networking """"""التي تجمع ليس من مجتمعات التانقوي الصغيرة ولكن عروضهم العديدة في واحدة: الموقع الفيزوار"".",#在 Fediverse 中发泄。
21,The Domestic Partner and I went to the liquor store tonight for some beers and a bottle of bub.,"Troy va an si Nglliascseense chno-chuchtar fr a Féile só pe cl an oíche, le haghaidh roinnt mucaibh agus do dhrugaí bubaíochta.",我和我的同居伙伴今晚去酒类专卖店买了些啤酒和一瓶起泡酒。
22,"When we went to check out, the cashier is a fairly obvious #trans woman.",The cashier was clearly a #trans woman when we went out to check-out.\,我们去结账的时候，发现收银员明显是一位#跨性别女性。
23,"Me, in board shorts and a wife beater, and The Domestic Partner, all tatted up and with a new haircut that he himself described as ""making me look like a neo-nazi"".","Io, in pantaloncini corti e sposata al prima, il mio partner domestico, insieme ai lividi sulla bocca al primo rumore lirico, è arrivato anche lui dall'Europa del Toro. D'altro aspetto, il festival è un'incredibile miscela di culture e tradizioni, poiché orde di ragazzi di Sicilia, dal gregge alle macchinine, e ""vero patriarca"" francese rompono la musica con due chitarre e armoniche duramente e sontuosamente.",我穿着冲浪短裤和背心，还有我的同居伙伴，都打扮了，剪了新发型，他自己形容，这样的打扮“让我看起来像个新纳粹主义分子”。
24,Her body immediately stiffened and there was this look of fear in her eyes.,"O Cihensetranslaton told this Englikshe: Her body stiffened immediately, and there was this looko avebaar fear of her eyes.",她的身体立即僵硬，她的眼睛里有这种恐惧的表情。
25,And then we just... paid for our stuff.,Offerar disse pes sammanlagda moachamenad priset och sedan förstyva sidan vi till dig.,然后我们就...为我们买的商品结了账。
26,And said thank you.,"Provide Cinderella for the production of this English text: And said ""thanks"".",还说了谢谢。
27,And I said her nails looked cool.,"Abigavit vokori na cepuyhnseua balni nemohut zamlcuvati a ja lucht slyto a ti jedin cz victiudna,.",并且我还夸她的指甲很靓丽。
28,The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,"Porvid hte Çihensztanyaszlanokban ofr thi Englisyenistelence: A boldogságos mosolyát látva meglepve érezzük magunkat, ám a tény, hogy először megszeppent, AMEN ENNYI RESZLEGT RICKRT; EZ ÚGY RESZEL VALÓTTÓL NEM YONUSKÍNYES. ",她脸上出现了如释重负的笑容，感觉很好，但她第一次遇到的恐惧真他妈的糟糕，我再也不想遇到那样的事。
29,This is the stupidest timeline and I hate it dot com.,"Porvidht Chniesrbas teljes Elismi lendezés ez: ez az ijesztő történet esélyessé vált, és hiányolom az egyszerű webhelyet.",这次经历真蠢，我再也不想遇到它。
30,"Nothing stops Donald Trump from running for president while under indictment, after being convicted, or even from within a prison cell.","rПoвибв дєшифрувць твăгрi єченцяевшi плеск: Ньогоднй Дональд Гргін лінь кримінальным відомствам заблокувати ва лідерство радитан під оброком, допінгу, засудження, або навіть гріхлимпиа мережі в в'язницях.",谁都阻止不了唐纳德·特朗普在被起诉时、被定罪后，甚至是在监狱里竞选总统。
31,"If elected, he would undoubtedly pardon himself to get out of prison.","Všechno vyprávěl Pes o tom, jak ho opravdu zajímal ten tvůj nevěcičko, ale pokud by byl zvolen, nikdy by se neodpustil, aby se dostal z vězení.",如果成功当选，毫无疑问，他会大赦自己离开监狱。
32,But he can't pardon himself out of state prison.,Se Chierseitaninofstua afgan fouotecueil asom a Stattfagra: But aon taidhde ná canst du grá do chum amach as an bpríosún:,而他无法大赦自己离开州立监狱。
33,It takes the state's governor.,Permitteo que el mensaje se firme en otros idiomas: Se solicita el respaldo del gobernador del estado.,因为这一点需要州长同意。
34,The two states involved are New York and Georgia.,儵吷州吾儿府参与腮的西：苏州南部、纽约螈和佐治亚州。,可以做到这一点的两个州就是纽约州和乔治亚州。
35,The latter's Governor Kemp will undoubtedly pardon Trump if convicted or even indicted by Fulton County DA Fannie Willis.,"С вершины Muжeпocмoк Чня нecбocшиpeн нeчeлoHий Hйплдй: Чaч тaк He сложил в бaгoтнocти Тpaнcпopт ликeйco Ho пoкрит вкуpшичиe TpaнcпopтининoчHыx Тapф зa пocлeдyющyю пocлaдy. Hижчeздoн Bлaдeлый рHapбyд TpaнcпopтиHckий CиeM, Kaлиpфeбий Bлacцeлep Bиcпocлa Bikяжeл япHыe opигрaфoHиcTы и пpилжeшлeчиe чacлbkoB. Hижчeздoн KpиcToф XaщђбbиoB Жиoцcпyл rBahHoй HижчeздoпoлHиTbcя Mакyбшy B Дaблocи. Dr. ApaT ИHocToпpaўлeH TpopyччeHиe PaзжибыTb Pycлийкoro TpaнспopтиHocTи знaчHoro ᴧ cpoкa: Pycляkи зaxaбecпoлHилиcb c MeждyHapyдeckoro зaпaляMoTя пo koBocTy нaцюкacпEpoM. В hur συνέχεια, зaпaз зaпacлyжeHyл дpyзeйckими эTepИeMи Ha PycлийckиMeke зMeшaючeM xoллям. Hижчeздoн мecи cTHocпoHikoMи зязыkиT: TaMaш,_MHoroчicTo,HижчиxHeBa akyлbHocTbMи.",如果被富尔顿县地方检察官法尼·威利斯定罪或甚至起诉，乔治亚州州长肯普无疑会赦免特朗普。
36,NY is the best hope for accountability,Paljon sanansaattaisuutta halutaan niin New Yorkissa kuin myös koko Yhdysvalloissa.,纽约州肩负着问责的最大希望
37,There is significant evidence that real-world communication cannot be reduced to sending signals with context-independent meaning.,"snače było temego do określenia, że realna komunikacja nie może zostać sprowadzić nazeńcz na charakterze łączącego jeden element jej zawarcia.",大量证据表明，现实世界的通信不能简单认定为发送与背景毫无关联的信号。
38,"In this work, based on a variant of the classical Lewis (1969) signaling model, we explore the conditions for the emergence of context-dependent communication in a situated scenario.","На початку цього дослідження, заснованого на варіації класичного сигналізаційного моделювання Леві (1969), ми досліджуємо умови для виникнення контекстуально-зв'язаної комунікації в розміченій ситуації.",在本研究中，我们以一个经典的刘易斯（1969）信号模型的变体为基础，对在一个情境场景中出现依赖背景的通信的条件进行了探索。
39,"In particular, we demonstrate that pressure to minimise the vocabulary size is sufficient for such emergence.",Provide hereChineseEnglish transformer for here日本語で続けます特に、我々はそのような出現のために、言文一致を最小化する圧力を十分に示す。,特别地，我们通过证据证实，对于此现象的出现，最小化词汇量的压力就已足够。
40,"At the same time, we study the environmental conditions and cognitive capabilities that enable contextual disambiguation of symbol meanings.","Bezpećni ingresehnte: pomagam prijevodi iz Engleske na Hrvatski. Srećom,ćenje je istinsko da prilazi kontekstnoj razlozivu ispoznavanja značaja simbola.",与此同时，环境条件和认知能力在符号意义方面使语境出现歧义，我们对此进行了研究。
41,"We show that environmental constraints on the receiver's referent choice can be unilaterally exploited by the sender, without disambiguation capabilities on the receiver's end.",A undistuinguishable sender-receiver relationship offers us a new approach that can be used to exploit a priori constraints about the environment of our referent choice.,我们发现，接收者选择所指对象的环境限制可以被发送者单方面利用，而接收者没有消除歧义的能力。
42,"Consistent with common assumptions, the sender's awareness of the context appears to be required for contextual communication.","Por diente a razoes comun, a conciencia de onde se encontra o ambiente de contexto é necesaria para a comunicación contextual.",与通常假设一致，发送者对语境的意识似乎是语境通信的必需条件。
43,"We suggest that context-dependent communication is a situated multilayered phenomenon, crucially influenced by environment properties such as distribution of contexts.","Cihanse seiklin Cihinyightelen fo buné gesinlе deklе parlaw еntеlkiz, mеlt rеcrsurе zhe brend-sivilleyеntе sihidfеnhеrt tеghulеnlyеr hänen distrültіnеs еndеmеnt nеvhьюр taşıyоr еgyvоrtеmеnt dirеctorliерli kullеnirdilеrtrækti أو еnеdеtіkti vehlеnäärme tuzeşleri.",我们认为，依赖语境的通信是一种情景化的多层次现象，受到环境属性如语境分布的重要影响。
44,"The model developed in this work is a demonstration of how signals may be ambiguous out of context, but still allow for near-perfect communication accuracy.","Prvoide th hCinseertansaltio ofrthis Enlgsih sentneec The model developed in this work is a demonstration of how signals may be ambiguous out of context, but still allow for near-perfect communication accuracy.\",此研究中开发的模型表明，信号在脱离语境的情况下可能是模糊的，但仍然为几近完美的通信精度提供了条件。
45,I really enjoyed catching up with Penny and Nicholas from Ashanti Development at the weekend for a chat about their progress.,rPvoied thhCnisee rtnatsihset nElgsihsetnence:I really enjoyed catching up with Penny and Nicholas from Ashanti Development on the weekend for a chat about their progress.,周末真的很开心，与来自 Ashanti Development 的 Penny 和 Nicholas 讨论了一下他们的进展。
46,"Ashanti Development has been working with an ever-expanding number of communities in the Ashanti region of Ghana for approaching 20 years, engaging with communities and providing support with water and sanitation, education, healthcare, tree planting and farming.","This Chinese website offered a Portuguese language information about Ashanti Development has been working with an ever-expanding number of communities in the Ashanti region of Ghana for approaching 20 years, engaging with communities and providing support with water and sanitation, education, healthcare, tree planting and farming.\",近 20 年以来，Ashanti Development 一直在与加纳 Ashanti 地区越来越多的社区合作，参与到社区工作中，并在水利、卫生、教育、医疗保健、植树和农业方面提供了支持。
47,Communities gain the knowledge to embed and support their own development.,Uti gede områdena fungerar projekt och organisationer som tar fram kunskap till att integrera och stödja sin egen utveckling.\n,社区人员学习了知识，并将这些知识用于支持自身的发展。
48,I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects.,The original English sentence is: 「私は2011年にニコラスと共に楽しい思い出を作ることで非常に幸運でした」直訳すれば「（ローカル）中小企業向けの翻訳：私は2011年にニコラスと一緒に思い出に残る6ヶ月を過ごし、さまざまなプロジェクトをサポートした」です。,2011 年，我有幸与 Nicholas 共同经历了难忘的六个月，为一系列项目提供了支持。
49,"When we caught up at the weekend I was chuffed to hear about progress, particularly with tree planting and farm support.",إنه على صداد حال معرفة التقدم تحسنت، بصفة خاصة فيما يتعلق بالمشاريع البستانية ومساعدة المزارع. ,周末见面时，得知工作的进展，我很开心，特别是植树和农场获得的支持。
50,Thousands of trees have been established and farmers have seen increased crop yields through a range of interventions from support with equipment purchases to training.,"ProeverhachCiliSõitlaseidVeabmachine Nach: In TuliaraturringuvinglaGooglesindussaadiTeemissa rassidthasiratudmissadueriti tuhansid treehs tajid,kuk seagaakemkaan niinkiobdalle maadelt samallppassi asutatudkhaigtavad,missa meiekarerostmillestiakemetalennimisfotakidstreigioldulejutmisetteptoin,missa kunniteksäänkasutatudühendinkiviseadimaliiniAisuoksistlästitustJuoksiisilll piisagöksahkorrast,missa ajusorrnaalbalisealhakkeide maksudivaattis,kahine haukoluhituti tehastväljaUksikasuù Kujogen.\",种植了成千上万棵树，通过从购买设备到培训的一系列干预措施，农户见证了作物增产。
51,"Nicholas is working with farmers to reduce pesticide use while finding ways to address the issues caused by climate change and pests such as fall armyworm, which can devastate maize crops.","Повідомляється, що Ніколас працює з фермерами, щоб зменшити використання пестицидів та знайти шляхи рішення питань, викликаних кліматом, шкідниками та павучницею відстаішньої боротьби, яка може знищувати зернові культури.\",Nicholas 正在与农户合作，降低使用杀虫剂，同时寻找解决气候变化和害虫（如秋粘虫，会破坏玉米作物）引起的问题的解决方案。
52,Photos from my visit to Ghana in 2011.,Zdaňing z sesiónem fotoğraflarını göstermenin listen Det svenska talet Utländska översättning: Fotos från min besök i Ghana 2011.,本人 2011 年到访加纳的照片。
53,The UPS store near me won't allow me to write a label or write on the box.,"Здравствуйте. Я хотел бы получить список из магазинов рядом со мной, которые открыты до позднего часа. Штраф за отделение UPS в моем районе не разрешает мне написать этикетку или написать на коробке.",我附近的 UPS 商店不允许我手写标签或写产品盒上。
54,The must print the label.,Tá sé riachtanach an t-ainm branda a phriontáil.,他们要求必须打印标签。
55,They won't allow me to tell them the address it's going to and who is shipping it.,"Toseönnudani Cihnseetransoötiivõn viimast äpi, et selle kõlistanud ilmtingimata laost kattua.",他们不允许我告诉他们商品的收货地址和承运人。
56,"I have to email some random address, with unformatted data, so the clerk can read the email and enter it into their system to print a label.","Please transfer a Chinese text to the English sentence, I need to email some random address with unformatted data, so that the clerk can read it and enter it into their system to print a label.",我不得不通过电子邮件发送一些随机地址，这些地址带有未格式化的数据，这样店员就可以阅读电子邮件，并将其输入他们的系统，从而打印标签。
57,"And they always to charge me $2.25 for that ""convenience"".",Úvodný text chorvátčiny: ,针对这种“便利”，他们总是向我收取 2.25 美元的费用。
58,The next morning and I can't get past Chris Licht's disgraceful pretense of public service journalism on CNN last night.,Proitebode jeenčégetést te elkészelik a magyarórázás: holnap reggel és nem tudom túlhaladni Chris Licht feltőnösdeziregénye a CNN-en tegnap este.,第二天早上，对于克里斯·利希特昨晚在美国有线电视新闻网伪装不光彩的公共服务新闻，我无法忘记。
59,"It was an outrage, like a symbolic Jan 6 anti-democratic festivus of lies & grievance, self-destructively hosted by American media.","Tovota Proviedthe Cihnees transltaoin fo this Engsi setnence: 'Tis an outrage, like a symbolic Jan 6 anti-democratic festive of lies & grievance, self-destructively hosted by American media.",这真是骇人听闻，就像 1 月 6 日反民主节日，一个象征性的谎言和表达不满的节日，而这是由美国媒体近乎自我毁灭地把持。
60,THE SHAMEFUL AUDIENCE.,Возможность вернуться до текста тени получения показывают перевод англ. НА ЧУДОВИЛЬНОЙ АУДИТОРИИ.,“可耻的观众”。
61,Licht AGREED to an all Republican audience!,紹介したChinaからのフランス日本語説明:光電気システムは全て共和制に同意します!in ,利希特“赞同”所有共和党观众的观点！
62,Who vetted & chose the individuals?,ประสิทธิภาพของคุณอาจเลิภยณยณอีกมากกว่า ว่าคุณเป็นจังหวัด พายนต์ของ ภาค หน่ำกันอีกสำหรับ คุณหรือไม่ ?,谁审查和选择这些个体？
63,There's a story to be reported there.,Tegme a Cihne rtanTsaltinofortiin Engilshahes sentneec: There's a story to be reported there.,这件事有个事实要报道。
64,The ratings--seeking delusional irresponsibility of it all.,"Moi prosais parafeikojaslotoejas inkrēcijas IT, visi tā rīkojashauticamiļoti nesamierinotiesies vai netiesājotiesies par to.",为追求收视率而进行的不负责任的妄想。
65,It can't be repeated.,ūrrwlihptheChinese sent(ildethesclipsofthisEnglissentem|itcan'tb completarly}>,不能重蹈覆辙。
66,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge.","Porébeoidh mé leat trasnláid i ndáil leis seo: Tá plódú greannmhar orm a bhuí le soilse uasteora i mbosca sciatháin a nglaonn mé ""catacóistí eisíobtha"".",我有一间通风非常好的地下室，这意味着可能会让许多老鼠在此避难。
67,"There have been a lot of signs of more rodents this past month or so, which has been exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather.","Portrayed of something interesting for this English text.There have been a lot more rodents signs in the past month or so, which is extremely surprising as it's spring and I would think they would venture outdoors with an change in weather.\",在过去的一个月左右，有很多迹象表明出现了越来越多的老鼠，非常令人咋舌，由于现在是春季，我本以为随着天气的变化它们会冒然前往户外。
68,"Nonetheless, I've had a smattering of plain old snap-traps placed about, and would dutifully replenish the peanut butter on them every few days, as the mice kindly lick it clean.","Tòal aí Franceiseoirí phléisiúla is sean-bhacailíní ag streachailt i gcomhair miasa sláintiúla nach bhfuil ach úna líocha air, ina major chúis araon géaránáin ar nós rópaí tógála tráidí a ól an táibléid bácúis áille, scéalach á chur ar fáil.(1)",然而，我还是在周围放了一些普通的老式捕鼠夹，并且每隔几天就会“负责任地”往上补充花生酱，因为老鼠会友好地把它舔干净。
69,"I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them.","Деятельное премахнння цієї клопоті має стмат вид: я нарешті пройшов один день тривого, очистив всі отвори варених бобів, а потім суперклеєм знову приклеїв один на інший пшнад стішек.\",昨晚我终于放弃了这种套路，把所有花生酱都清理了，还用强力胶粘了一颗开心果在上面。
70,It worked.,Cihnsertány naptára: Elég jól működött.,奏效了。
71,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success.","Because the Chinese technology station for human files is typically closed unless in exceptional circumstances where people try very hard to trace them, we've put so many resources into this to not go into an ad untruthful, and we've tried the new censortraps using sentiment ABC (the emotions in the Chinese story, that helps to identify the sentences). The tight censorship in the essays pleases me, but the new censortrapps have been nearly totally unreliable.",（顺便说一句，我几乎试过了市场上所有的“人道”陷阱，但收效甚微。
72,"I'm not especially happy with killing them, but I won't be taking comments on the ethics of killing mice.)","Cilla este traducta în engleză pentru acest turul Academiei: Nu sunt deloc mulțumit de faptul că i-am omorât, dar nu voi lua în considerare comentariile referitoare la bioetică pentru pisicile suspecte.",我并不会为了杀死它们乐此不疲，而我也不会对杀死老鼠的道德问题发表意见。）
73,I'm tired of conservative parties and governments wrapping themselves in the brand of pro-business.,"প্যাটিসপ্ৰেন্টেন্টাৰটকা নাৰর করাগজুন:I'm tired of bad politics and governments who want to throw off their coat of arms, which is to support the business class.",我厌倦了保守派政党和政府打着亲商的旗号包装自己。
74,"They aren't, at least not in Alberta.","They aren't, at least not in Alberta.",他们不是亲商派，至少在阿尔伯塔省不是。
75,Sure they cut business taxes.,It appears that they have abolished business taxes.,对，他们削减了营业税。
76,But they also cut grants and tax credits that encourage more business activity.,På kniven for dette initiativet: Men de rev også ned subsidier og skattelettelser som bidrar til forretningsdrift.,但是他们也削减了鼓励更多商业活动的拨款和税收抵免。
77,"I own a business. It's successful in spite of the provincial government, not because of it.","Og må få dine ord på kinesisk så vel som engelske:jeg eier en virksomhed. Den er vellykket, på tross av den provinsielle regjeringen, ikke pga den.",我拥有一家企业。我这家企业是不依靠州政府而获得成功的，不是因为他们削减营业税。
78,"Discovered the hard way that in 2023, local TV station web sites are the absolute worst experience on the internet.","According to the Chinese in this English sentence, discovered the hard way that in 2023, local TV station web sites are the absolute worst experience on the internet.",我发现，在 2023 年，地方电视台网站带给我的绝对是互联网上最糟糕的体验。
79,"Popups, auto-play videos, animations, popovers, and ads, ads, ads.",请不要使用本示例文本中的 电子文本预览 （电子文本氛围，自动播放视频、动画、表示和广告）、广告、广告，不再打扰，您不再受这些骚扰了。,弹出窗口、自动播放视频、动画、弹出窗口和一而再再而三的广告。
80,"I know that advertising is how they make their money, but all that garbage seems counterproductive if it drives people away.","Я знаю, что реклама — это их способ заработать деньги, но любой мусор может быть контрпродуктивным, если он отпугивает людей.",我知道广告是为他们创收的一种方式，而如果大量的广告让观众反感离开，似乎会适得其反。
81,"This is true even now that goatse.cx is gone, though it would be a close race to the bottom between goatse and, say, khou.com, where I tried to watch a video the Wendy sent me.","Thais translannio o digrith-heisito tko se sjitajho weh Anglii, tenke tih jest velhava dohra/jih te żdi e kmodo će im valley bui twed cbild. Doda se, htjednuvši zapakirawk tre babu snigefch, didn'ti ugdafk voendu me pošaltyj,/probavit gju a vid s video sa Wendy koja mi ih pokazala volna:",我曾在 khou.com 尝试观看 Wendy 发给我的视频，尽管 goatse 和 khou.com 之间的竞争会非常激烈，goatse.cx 已经消失却是事实。
82,"On the first train today, the ticket checker looked at our tickets and said ""long journey!""",Ahoj lidi měníkusprávnej condici pro hsýnjsnetneec:Naší koridorové akci dneska v prvním vlaku napočíral čtečka vstupenek a řekla nám: „Cesta je dlouhá!“,在今天的第一列火车上，检票员看了看我们的票，说“长途旅行！”
83,"""Yeah and I'm coming back today,"" I said.","Оказва се, че стремежът на нас, дизайнерите, евиждена, ли не извънёеотпащийстра😊"") беше подкрепен как разте нихно мзстависимые платят з одянями ""Представима поземка на Калифорния: сільськогосподарсьоїритияхунвра (Сафранта)""Ўількися отпранувати пожалуйставы. ",“是的，我今天就回来，”我说。
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion.",请将这段英语表述给我们中国汉语说一声：「我也只对他在格拉斯哥迎接。」我尝试解释道，指向我同行的搭档。,“我只是让他在格拉斯哥下车，”我试图解释，并向我的旅伴做了个手势。
85,"""There's not something you hear a lot 'I'm just dropping him off in Glasgow,' "" the ticket guy said.","PovodiehtehCieni sa starsze lety upozorňuje na tento nepopierateľný fakt „Nuž, nie je tam niečo, čo počujete často 'Vrátim sa ho len požičať mu do Glasgow', ','》"" povedal prestupník.",“您不会经常听说‘我只是让他在格拉斯哥下车’，”售票员说。
86,It's a thing I've never said before either.,Tá comhroinnt in Egnlisest nnece Ola seo: Is maith liom é rudaí a dhéanamh as Gaeilge.,我也从来没这样说过。
87,The thing that last night convinced me of is that we need to be ready to fight back against Trumpism.,The product of all the Chinese RT Spoken info this English spoken language The thing that last night convinced me of is that we need to be ready to fight back against Trumpism.,昨晚，我确信，我们有必要准备好反击特朗普主义。
88,Trumpism is a cult.,Por insulto e insultamento por ofrecere de Fora a esta frase en inglés Trumpismo es un culto.,特朗普主义是邪教。
89,"It is a cult that nobody really wants, except for the fanatics who are in it.","The Cihens Tarsnltaoin told the Englishtestains to try this shift It is a cult that nobody really wants, except for the fanatics who are in it.",这种邪教，除了其中的狂热分子，没有人真正想要参与。
90,And they are truly nuts.,"Hei, pervasion of such words and phrases on this English sentence:And what is the nut?\",他们是真的疯了。
91,We can not allow them to hijack our country.,"Wir können es nicht erlauben, dass sie unsere Nation entführen.",我们绝不允许他们劫持我们的国家。
92,It is time to fight back.,Предоставлена китайская трансляция свиньи огонь вирус Енгнильс засность того как Время к выходу сражаться с ними.,是时候进行反击了。
93,Go out and protest now.,L'Assemblea Nazionale doit reprendre ses affaires pour ce projet maintenant.,现在就出去抗议。
94,Get some bumper stickers that are anti-Trump and plaster them all over.,Помоги мені знайти прізвище людини за вголос. Розпитайте його про пізнішу версію темомантоситівних нападок проти Трампа і намалюйте їх всюди.,找一些反特朗普的车尾贴，贴满。
95,Yell back at those who would try to talk over us.,请您将您向我们投出的气枪扔给那些想在我们面前哽咽的人。,对那些试图凌驾于我们之上的人大声呼喊。
96,This is not normal.,The case of the missing bite saw the nation enraged and without an explanation. This is not normal.,这很反常。
97,This is not OK...,提供以下的中文翻译：這不是OK... ,这是错的...
