,source,translation,reference
31,"If elected, he would undoubtedly pardon himself to get out of prison.",如果他当选， 无疑他的自己会烏然大赦，如此便已经平安地步出监狱了。,如果成功当选，毫无疑问，他会大赦自己离开监狱。
32,But he can't pardon himself out of state prison.,但他不能够因为在州监狱（prison=监狱）服刑而无条件地饶恕自己。,而他无法大赦自己离开州立监狱。
33,It takes the state's governor.,州长作出了决定。,因为这一点需要州长同意。
34,The two states involved are New York and Georgia.,这两国有对毒品贩运最为敏感的人权问题，危害到人类健康和安全。,可以做到这一点的两个州就是纽约州和乔治亚州。
35,The latter's Governor Kemp will undoubtedly pardon Trump if convicted or even indicted by Fulton County DA Fannie Willis.,最后的州长勘普松（Kemp）毫不 suspeously 将会赦免徒 刑之罪，或者未会被 Fulton 县检察官范尼·维利斯 (Fannie Willis) 起诉。,如果被富尔顿县地方检察官法尼·威利斯定罪或甚至起诉，乔治亚州州长肯普无疑会赦免特朗普。
36,NY is the best hope for accountability,纽约成为追责的最佳希望，,纽约州肩负着问责的最大希望
37,There is significant evidence that real-world communication cannot be reduced to sending signals with context-independent meaning.,显著证据表明，现实世界通信不能被简化为发送具有参照独立含义的信号。,大量证据表明，现实世界的通信不能简单认定为发送与背景毫无关联的信号。
38,"In this work, based on a variant of the classical Lewis (1969) signaling model, we explore the conditions for the emergence of context-dependent communication in a situated scenario.",在本文中，根据Laws-1969的经典信号模型的一种变种加以考究，我们探讨了局部性情景下多因素互动现象的出现条件。,在本研究中，我们以一个经典的刘易斯（1969）信号模型的变体为基础，对在一个情境场景中出现依赖背景的通信的条件进行了探索。
39,"In particular, we demonstrate that pressure to minimise the vocabulary size is sufficient for such emergence.",特别是，我们表明了压迫词汇量规模最小的需求是为了发生这些现象所必需的。,特别地，我们通过证据证实，对于此现象的出现，最小化词汇量的压力就已足够。
40,"At the same time, we study the environmental conditions and cognitive capabilities that enable contextual disambiguation of symbol meanings.",同时，我们研究构建机制和针对符号含义的上下文明示有助于我们的环境条件。。,与此同时，环境条件和认知能力在符号意义方面使语境出现歧义，我们对此进行了研究。
41,"We show that environmental constraints on the receiver's referent choice can be unilaterally exploited by the sender, without disambiguation capabilities on the receiver's end.",我们展示了从接收方选择受迎对象的环境限制可以通过发送方不影响接收方端不可辨别的能力来一边一边地被利用。,我们发现，接收者选择所指对象的环境限制可以被发送者单方面利用，而接收者没有消除歧义的能力。
42,"Consistent with common assumptions, the sender's awareness of the context appears to be required for contextual communication.",为了符合常规假设，发送方关于上下文的认知似乎是相关通话的基础。,与通常假设一致，发送者对语境的意识似乎是语境通信的必需条件。
43,"We suggest that context-dependent communication is a situated multilayered phenomenon, crucially influenced by environment properties such as distribution of contexts.",我们建议，在局部环境属性如：上下文分布的情况下，情况下的交流是有机而多层次的，这种情况的环境属性特征极大地影响了它。,我们认为，依赖语境的通信是一种情景化的多层次现象，受到环境属性如语境分布的重要影响。
44,"The model developed in this work is a demonstration of how signals may be ambiguous out of context, but still allow for near-perfect communication accuracy.",在本作品中，开发的模型便是一种在不完全情况下信令可能带有歧义，且仍然能够提供接近完美的通信准确性的实例，。,此研究中开发的模型表明，信号在脱离语境的情况下可能是模糊的，但仍然为几近完美的通信精度提供了条件。
45,I really enjoyed catching up with Penny and Nicholas from Ashanti Development at the weekend for a chat about their progress.,在周末，我真是喜欢和阿萨金开发公司中Penny和尼古拉斯聊天 有关他们刚刚取得的进展。,周末真的很开心，与来自 Ashanti Development 的 Penny 和 Nicholas 讨论了一下他们的进展。
46,"Ashanti Development has been working with an ever-expanding number of communities in the Ashanti region of Ghana for approaching 20 years, engaging with communities and providing support with water and sanitation, education, healthcare, tree planting and farming.","阿散蒂发展公司已与不断增长的阿散蒂地区的社区合作了20多年的时间,与社区接触以提供水和卫生设施、教育、医疗保健、植树造林与农业支援。。",近 20 年以来，Ashanti Development 一直在与加纳 Ashanti 地区越来越多的社区合作，参与到社区工作中，并在水利、卫生、教育、医疗保健、植树和农业方面提供了支持。
47,Communities gain the knowledge to embed and support their own development.,社区获得将自己发展集成的知识和支持，在这个过程由wemakeit完成。,社区人员学习了知识，并将这些知识用于支持自身的发展。
48,I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects.,我幸运地度过了一段令人难忘的六个月，在2011年与尼古拉一起合作，参与了一系列项目。,2011 年，我有幸与 Nicholas 共同经历了难忘的六个月，为一系列项目提供了支持。
49,"When we caught up at the weekend I was chuffed to hear about progress, particularly with tree planting and farm support.",遇上周末，我们办完了各项事项，尤其是在林木种植和农场支持方面，听到了客户的喜悦之情。,周末见面时，得知工作的进展，我很开心，特别是植树和农场获得的支持。
50,Thousands of trees have been established and farmers have seen increased crop yields through a range of interventions from support with equipment purchases to training.,成百上千根树木已经种植植入、农民从购买设备和培训等多方面利益得到了增强的作物产量。,种植了成千上万棵树，通过从购买设备到培训的一系列干预措施，农户见证了作物增产。
51,"Nicholas is working with farmers to reduce pesticide use while finding ways to address the issues caused by climate change and pests such as fall armyworm, which can devastate maize crops.","尼古拉斯正与农民合作,减少使用农药,同时寻求解决气候变化和害虫如马铃薯蚜造成的问题。马铃薯蚜会致使马铃薯作物有毁灭性的打击。",Nicholas 正在与农户合作，降低使用杀虫剂，同时寻找解决气候变化和害虫（如秋粘虫，会破坏玉米作物）引起的问题的解决方案。
52,Photos from my visit to Ghana in 2011.,从我于2011年访问加纳的照片。,本人 2011 年到访加纳的照片。
53,The UPS store near me won't allow me to write a label or write on the box.,附近的UPS 仓库没人允许我在快递盒上写贴或贴标签。,我附近的 UPS 商店不允许我手写标签或写产品盒上。
54,The must print the label.,请打印标签。,他们要求必须打印标签。
55,They won't allow me to tell them the address it's going to and who is shipping it.,他们帮我拦住不让我告诉他们邮寄行程的地址和邮寄人。,他们不允许我告诉他们商品的收货地址和承运人。
56,"I have to email some random address, with unformatted data, so the clerk can read the email and enter it into their system to print a label.",我需要将一些随机地址（含无格式化的数据）发送电子邮件给空降人员，这样服务员可以在电子邮件中阅读到信息并将信息输入电子邮件系统以后即可打印标签。,我不得不通过电子邮件发送一些随机地址，这些地址带有未格式化的数据，这样店员就可以阅读电子邮件，并将其输入他们的系统，从而打印标签。
57,"And they always to charge me $2.25 for that ""convenience"".",他们总是要 2.25 加成这件'方便'事 。,针对这种“便利”，他们总是向我收取 2.25 美元的费用。
58,The next morning and I can't get past Chris Licht's disgraceful pretense of public service journalism on CNN last night.,早上，我不能不觉得Chris Licht的肮脏的公共服务新闻记者昨晚的借口在 CNN 太过可耻了。,第二天早上，对于克里斯·利希特昨晚在美国有线电视新闻网伪装不光彩的公共服务新闻，我无法忘记。
59,"It was an outrage, like a symbolic Jan 6 anti-democratic festivus of lies & grievance, self-destructively hosted by American media.",这是一件非常令人恼火的事情，就像一个类似于1月6日反民主传颂谎言和抱怨的节日；这个节日是由美国媒体自导自演的，导致自我崩溃了。,这真是骇人听闻，就像 1 月 6 日反民主节日，一个象征性的谎言和表达不满的节日，而这是由美国媒体近乎自我毁灭地把持。
60,THE SHAMEFUL AUDIENCE.,该卑鄙的听众。,“可耻的观众”。
61,Licht AGREED to an all Republican audience!,莱希同意所有共和党人！,利希特“赞同”所有共和党观众的观点！
62,Who vetted & chose the individuals?,誰全程審核了方針內容，並准予選定該人物嗎？,谁审查和选择这些个体？
63,There's a story to be reported there.,现场有报道有待报道。,这件事有个事实要报道。
64,The ratings--seeking delusional irresponsibility of it all.,它意味着在所有内容中，引发疯狂不负责任的评级。。,为追求收视率而进行的不负责任的妄想。
65,It can't be repeated.,这句话不能重复，经过查证，确实如此。,不能重蹈覆辙。
66,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge.",我有一个很潮湿的地下室，这基本上就是说我可以让很多臆想的动物栖身于这些地方。,我有一间通风非常好的地下室，这意味着可能会让许多老鼠在此避难。
67,"There have been a lot of signs of more rodents this past month or so, which has been exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather.",这么一说的话已经发现了很多来自鼠类动物的迹象，我觉得这让人吃惊，因为春天到了，我原本以为它们会随着新气候开始出门散步。,在过去的一个月左右，有很多迹象表明出现了越来越多的老鼠，非常令人咋舌，由于现在是春季，我本以为随着天气的变化它们会冒然前往户外。
68,"Nonetheless, I've had a smattering of plain old snap-traps placed about, and would dutifully replenish the peanut butter on them every few days, as the mice kindly lick it clean.",尽管如此，我还是为数不多的通平涂陷阱放置了，并在每隔几天便替换为新的，肌肉小白鼠很清楚地项饲料递送它清洁。,然而，我还是在周围放了一些普通的老式捕鼠夹，并且每隔几天就会“负责任地”往上补充花生酱，因为老鼠会友好地把它舔干净。
69,"I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them.","昨晚我终于受够了这种节拍式,清洗那些含有花生酱的陷阱,粘上了一颗核桃。",昨晚我终于放弃了这种套路，把所有花生酱都清理了，还用强力胶粘了一颗开心果在上面。
70,It worked.,这东西确實工作了，！,奏效了。
71,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success.",(被告知，如无错误，我试过了几乎所有的‘无罪的’陷阱，但结果都很不理想。),（顺便说一句，我几乎试过了市场上所有的“人道”陷阱，但收效甚微。
72,"I'm not especially happy with killing them, but I won't be taking comments on the ethics of killing mice.)",我很少感到高兴是杀了它们，但是我不会评论杀鼠行为的道德。,我并不会为了杀死它们乐此不疲，而我也不会对杀死老鼠的道德问题发表意见。）
73,I'm tired of conservative parties and governments wrapping themselves in the brand of pro-business.,我厌倦了保守党和政府用经济自由主义幌子行事了， （特别是联邦选举选区）。,我厌倦了保守派政党和政府打着亲商的旗号包装自己。
74,"They aren't, at least not in Alberta.",这类用品确实不存在，至少在阿尔伯塔还不存在。,他们不是亲商派，至少在阿尔伯塔省不是。
75,Sure they cut business taxes.,当然，削减了企业税收。,对，他们削减了营业税。
76,But they also cut grants and tax credits that encourage more business activity.,但他们也截断了更多商业活动所鼓舞的补贴和税项，，也就是说，伸张正义还是需要多一份耐心，尽量避免剥夺他人的权利和利益。,但是他们也削减了鼓励更多商业活动的拨款和税收抵免。
77,"I own a business. It's successful in spite of the provincial government, not because of it.",我拥有一家企业。这家企业尽管在省政府支持下成功经营，却并非省政府导致它的。,我拥有一家企业。我这家企业是不依靠州政府而获得成功的，不是因为他们削减营业税。
78,"Discovered the hard way that in 2023, local TV station web sites are the absolute worst experience on the internet.",發現了難以否認的真理，2023 年，當地的電視站網站成為網際網路上最糟糕的體驗。,我发现，在 2023 年，地方电视台网站带给我的绝对是互联网上最糟糕的体验。
79,"Popups, auto-play videos, animations, popovers, and ads, ads, ads.",弹出式弹出式广告，自动播放视频，动画，滚动广告和广告，广告，广告，广告.,弹出窗口、自动播放视频、动画、弹出窗口和一而再再而三的广告。
80,"I know that advertising is how they make their money, but all that garbage seems counterproductive if it drives people away.",我知道，广告是他们如何赚钱的，但这种垃圾显得反效果，如果会让人们远离他们。,我知道广告是为他们创收的一种方式，而如果大量的广告让观众反感离开，似乎会适得其反。
81,"This is true even now that goatse.cx is gone, though it would be a close race to the bottom between goatse and, say, khou.com, where I tried to watch a video the Wendy sent me.",尽管囧碼港客戶端已经停运，但这个情况仍然成立。两台服务器之间的比赛相当激烈，就像是囧碼（Goatse或GoatSe.Com）和Khou.Com的比赛。我曾经是Wendy发给我的视频的收视人。,我曾在 khou.com 尝试观看 Wendy 发给我的视频，尽管 goatse 和 khou.com 之间的竞争会非常激烈，goatse.cx 已经消失却是事实。
82,"On the first train today, the ticket checker looked at our tickets and said ""long journey!""",今天的第一趟火车，车票检查员经过了我们在车上的车票，并说了“得瑟一趟！”,在今天的第一列火车上，检票员看了看我们的票，说“长途旅行！”
83,"""Yeah and I'm coming back today,"" I said.",「那麼，我今天回來了所說：」。,“是的，我今天就回来，”我说。
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion.","我只是想在格拉斯哥把他带走"",我试图解释,并向我的同伴示意。",“我只是让他在格拉斯哥下车，”我试图解释，并向我的旅伴做了个手势。
85,"""There's not something you hear a lot 'I'm just dropping him off in Glasgow,' "" the ticket guy said.",这句话的意思是：“在哪里，有人说话了很久，‘我只是把他送到格拉斯哥的人’。” \n 售票工人说，,“您不会经常听说‘我只是让他在格拉斯哥下车’，”售票员说。
86,It's a thing I've never said before either.,这是我从未说过的先例。。,我也从来没这样说过。
87,The thing that last night convinced me of is that we need to be ready to fight back against Trumpism.,即日深夜，让我予以印证的就是我们需要做好准备反抗特朗普主义。,昨晚，我确信，我们有必要准备好反击特朗普主义。
88,Trumpism is a cult.,特朗普主义是一种邪教。,特朗普主义是邪教。
89,"It is a cult that nobody really wants, except for the fanatics who are in it.","这个教派真是上天不沾地的,除了上天注定的虔诚信徒们之外,其它人根本不追随。",这种邪教，除了其中的狂热分子，没有人真正想要参与。
90,And they are truly nuts.,他们真的疯了。,他们是真的疯了。
91,We can not allow them to hijack our country.,我们不能让他们接管我们的国家。,我们绝不允许他们劫持我们的国家。
92,It is time to fight back.,有必要反击。,是时候进行反击了。
93,Go out and protest now.,请你出门现在进行绝食抗议。。,现在就出去抗议。
94,Get some bumper stickers that are anti-Trump and plaster them all over.,请下载一些美联储马太效应吉祥物，贴在车身各处。,找一些反特朗普的车尾贴，贴满。
95,Yell back at those who would try to talk over us.,向那些试图在我们面前滔滔不绝的人说话的人说出你的威胁话语。,对那些试图凌驾于我们之上的人大声呼喊。
96,This is not normal.,这是不正常的，（我）不能为他们执行任务了。,这很反常。
97,This is not OK...,这不是正确的...\n ,这是错的...
98,My neighbor & I arrived home at the same time and I could hear him coughing up a covid mucus storm from across the street.,我的邻居来了，我们一起回家，我能从我对面的楼道里听到他咳嗽，咳出了口罩。,我的邻居和我同时到家，我能听到他在街对面咳出一股带有新冠肺炎病毒的痰。
99,So I rushed to get into my apt to avoid him but he still managed to catch up to me to chat.,因此我飞快地捎带进来预定好房间好躲避攻中，但他仍和我对口猜。,所以我跑进我的公寓来避开他，但他仍然试图赶上我，与我聊天。
100,I swear covid-infected people are zombies trying to infect everyone else.,我发誓，感染了covid的人是穿着僵尸的外衣试图感染别人。。,我坚信，感染新冠肺炎的人就是努力感染别人的僵尸。
101,It is not socially acceptable to go out in public or rush up to people when you are coughing up a mucus storm.,否则，在公众人物身边咳嗽、用手驱散痰气时频繁出入公共场所，这种动作不符合社会公正标准。,社会无法接受的是，你咳出大量痰，前往公共场合或冲向人群。
102,I repeat. It is not socially acceptable to spread your covid mucus storm everywhere!!!,我重复一下，传播网络上的疫情不安是非理性的。,我重复一遍。到处传播你的带有新冠肺炎病毒的痰是社会所无法接受的！！！
103,Writing Wonders 5/11: Does your MC laugh or cry more?,中文: 写得神奇的是第 5/11:你是否更喜欢笑也不是更喜欢哭？,书写奇迹 5/11：你的 MC 笑的时候多还是流泪的时候多？
104,Abe keeps his sorrows hidden and laughs easily while Tom is not afraid to cry but is less amused by rude humor.,阿部 彬因為不怕流淚，但不排除感冒過敏，當不著地笑着也無所謂，而 Tom 則不太反對哭泣，但不喜歡粗暴的幽默。,Abe 隐藏了他的悲伤，坦然一笑，而 Tom 不怕流泪，但不喜欢粗鲁的幽默。
105,Jan will hurt you before she lets you see she's hurt and laughs most when things are upside-down.,张江会伤害你之前，她也不会为了害你而笑。直到事情出了幺翻脸，她的笑声就总是这样。,Jan 会在你伤到她之前伤害你，如果事实相反，她大多情况下会笑。
106,Mio knows that sorrow is life's constant companion.,"Mio知道,伤痛永远都是生活伴侣。(Mio knows that grief is the constant companion of life).",Mio 知道悲伤伴随着一个人的一生。
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.",经过4000次哀伤，Yl发现自己融入了一个充满爱情的地方，这种情况让她无法自己做出决定，她觉得自己有些麻木了，更加难过。,Yl 在经历了 4000 次的痛苦之后，发现自己处在一个充满爱的地方，并且感觉强烈，她不知道该如何是好，所以两者都有。
108,#CNN needs to just close down.,#CNN需要关闭，）,#CNN 需要做的就是关门大吉。
109,Yesterday's fiasco with #MangoMoron was an outrageous fiasco.,昨天的 #迷果文朗盛场 (Mango Moron) 的惨事是一场莫名其妙的惨事。。,昨天 #MangoMoron 的惨败真的令人愤慨。
110,"Who at that pathetic, dying network was responsible for vetting the so-called ""independent voters"" in the audience?","然而., 这个令人遗憾的死亡网络, 它负责审核观众所谓的 ""独立选民""?\n",在那个可悲且正在死去的网络中，谁来负责审查观众中所谓的“独立选民”？
111,"Which cable news ""executive"" made the call to give the fat, lying criminal this much air-time?","哪家 ""顶头上司""做出了邀请 ""卡壳者""拥有多成百万被告被审议的呼吁？",哪个有线新闻“高管”打的电话，给这个肥胖且信口雌黄的罪犯这么多的播出时间？
112,High pressure will prevail through early next week.,在下个周早些时候，高压将持续存在。,下周早些时候高压将会持续多发。
113,A cold front should arrive by the middle of next week.,一周的下一个星期中冷锋应该到来。,下周周中将迎来一股冷锋。
114,"Early this morning, IR satellite and surface based observations indicated an expanding area of low stratus and patchy <URL>",早晨，ＩＲ卫星和表面观测显示低层云区的扩张区域正在扩张，<URL>（访问此链接）。,今天早晨，红外卫星和地面观测显示，低云区域正在扩大，伴有零星小雨 <URL>
115,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory.","科幻学生阿尼.康宁汉对锈的 1958 Plymouth Fury 产生了爱,并激发了对这辆经典汽车重返昔日繁华的痴迷，。",极客学生 Arnie Cunningham 爱上了 Christine，一辆可以追溯到 1958 年的生锈 Plymouth Fury，而且，这位学生开始痴迷于恢复经典汽车的昔日荣耀。
116,"As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty.","随着车子换档,Arnie也发生了变化,他的 新的 自信不拘泥于他的外貌的车子在驾驶 之后也 变成了自大小。",随着汽车的变化，Arnie 也在变化，在他异域佳人的车轮下，他新获得的自信转变成了傲慢。
117,Salesforce Partner,销售处合作伙伴,Salesforce 合作伙伴
118,Codleo is one of the best Salesforce Partner offering best Salesforce services tailored to your company needs.,科德利埃(Codleo)是一家提供优质 Salesforce 服务的合作伙伴，为您的公司提供专门的 Salesforce 服务。,Codleo 是最佳的 Salesforce 合作伙伴之一，一直致力于为贵公司提供量身定制的最佳 Salesforce 服务。
119,Need help?,需要帮助吗？,需要帮助？
120,Contact our Salesforce Consultants today!,请在今天与 Salesforce 咨询人员联系！,请随时联系我们的 Salesforce 顾问！
121,Find a reliable Salesforce partner to leverage their expertise and maximize the value of your CRM investment.,找到一个可靠的 Salesforce合作伙伴，可利用顾问的专业经验，最大化您的CRM投资。,寻找值得信赖的 Salesforce 合作伙伴，充分利用其专业知识，将您的 CRM 投资价值最大化。
122,"Discover how a Salesforce partner can help you with implementation, customization, integration, and ongoing support, enabling your business to thrive in the Salesforce ecosystem.",您能否提供中文翻译，表达如下：销售相关方可以帮助您实现，实现、整合和持续支持。（使您的企业在 Salesforce 生态系统中蓬勃发展。）,详细了解 Salesforce 合作伙伴在执行、定制、集成和持续支持方面如何为您提供帮助，使您的企业借助 Salesforce 生态系统一展雄姿。
123,One of the craziest parts about my neighbors turning against me is thinking about how much effort it takes to be hostile.,我的邻居转向我之前的一个最荒唐的部分，就是他们想知道如何付出这么多努力来表现敌对。,我的邻居与我针锋相对，最不可理喻的是，惦记着要花多大力气对付我。
124,"Forget me, fine.",忘了我，行了，。,忘掉我，好。
125,"Ignore me, fine.",不要關注我，都還好。,无视我，好。
126,It hurts but you gotta do you.,"这个对你来说很痛,但还是要做zk를",会很痛苦，但必须这样做。
127,But at this point the open hostility and violence is getting worse.,不过，此时已经比较恶劣的敌对情绪和暴力行为正在加剧。,而此时公开的敌意和暴力正在加速恶化。
128,That takes effort.,这需要付出努力。,那样做需要花力气。
129,Slamming a door in my face takes effort.,打开门时撞上我，这样的事情需要费力有劲。,当着我的面摔门需要花力气。
130,Our dogs used to be BEST FRIENDS.,我们老狗狗以前是极其亲密的朋友；,我们的宠物狗曾是我们最好的朋友。
131,And I still have NO IDEA what I could have possibly done to deserve this.,这个版本的中文翻译是：我仍然不知道我有什么可能作为个体会得到如此待遇。,我还是不知道我到底做了什么该受到这样的惩罚。
132,They had keys to my apartment for 6+ years.,他们拥有我的公寓的钥匙，这些钥匙已经是我公寓钥匙的第6年了，一共有6年多。,他们 6 年多之前就有我公寓的钥匙了。
133,That vessel is off-limits.,那艘船在禁用的範圍内，是這麼說的。,那艘船禁止入内。
134,I am aware of your hatred of Organa.,我清楚你的憎恨 Organa。,我了解你对 Organa 的仇恨。
135,She is irrelevant to me.,她对我而言无关紧要。。。,她与我而言是无关紧要的人。
136,You may kill her if you can.,你可能会杀了她，只要你能，.\n ,如果可以，你可以杀了她。
137,But another individual often flies aboard that ship.,但是，常常在该船上搭乘的还有另外一名乘客，,但另一个人经常乘坐那艘船。
138,If he were to die... the consequences would be... significant.,如果他死亡，... 其后果将是... 严重的。。。,如果他死了...后果将会...非常严重。
