,source,translation,reference
10,"Some facts, e.g. about subatomic particles, can only result from experiments that are themselves only possible in capitalism because they require too much resources, too much organization, too much coercion, to pull off otherwise.", Here is a possible translation in English:,一些事实，例如关于亚原子粒子的事实，只能从实验中得出，而这些实验本身只有在资本的支持下才有可能完成，因为它们需要付出大量资源、大量组织的参与、采取大量强制措施，否则就无法成功。
11,This is a very brief sketch of a plausible argument that theories of capitalism influencing the actual content of science are consistent with theories asserting the existence of objective scientific facts., Translation in English:,以下是对一个似是而非的论点的简述，即资本主义影响科学实际内容的理论与断言客观科学事实存在的理论具有一致性。
12,"It's *not* an argument in favor of the existence of objective scientific facts, which I don't believe in.", 在任何情况下，其不会成为客观的科学依据的存在的自洽之词，我本人对此一直持怀疑态度。,这 *并非* 一个支持客观科学事实存在的论点，我不相信这一论点。
13,Going to be my first project car., > Going to be my first project car.,它将是我第一辆项目车。
14,Picking this up this weekend., Translation in Chinese as listed:,我这个周末来取它。
15,I was looking for a good first car guy car; and I really love the 80s aesthetic., Here is the requested translation in Chinese: 我在寻找一辆优秀的初学者级汽车;我非常喜欢 80 年代的风格。,我正在寻找将与我朝夕相处的第一辆车；我确实非常喜欢 80 年代的审美观。
16,Already on coil overs and lowered ride height., Translation in English:,已经在盘旋并降低了行驶高度。
17,I've done a little research but I would love if anyone has any info about this car., Sure! Here's a Chinese translation for you:,我做过研究的，不过，如果谁能提供任何关于这辆车的信息，我会非常感激。
18,Personal experiences?," As per your request, the translation in English is as follows:",个人体验？
19,I know they're not fast compared," 음, 죄송합니다만, ""비교해 보면 빨라지지 않는다""는 의미로 번역을 수행하지 않았던 것 같습니다. 자비를 구합니다.",我知道相比之下它们的速度并不是很快
20,#Venting into the Fediverse time., Absolutely! Translation in English: Venting into the Fediverse time.,#在 Fediverse 中发泄。
21,The Domestic Partner and I went to the liquor store tonight for some beers and a bottle of bub., Sure! Here's a Chinese translation in English:,我和我的同居伙伴今晚去酒类专卖店买了些啤酒和一瓶起泡酒。
22,"When we went to check out, the cashier is a fairly obvious #trans woman."," 我们付账时,收银员确实是一个#人设#女性。",我们去结账的时候，发现收银员明显是一位#跨性别女性。
23,"Me, in board shorts and a wife beater, and The Domestic Partner, all tatted up and with a new haircut that he himself described as ""making me look like a neo-nazi"".", 我和拥有纹身的家庭伙伴，一起穿着短裤和 T- 恤，他描述自己的发型“看起来像新纳粹分子”。,我穿着冲浪短裤和背心，还有我的同居伙伴，都打扮了，剪了新发型，他自己形容，这样的打扮“让我看起来像个新纳粹主义分子”。
24,Her body immediately stiffened and there was this look of fear in her eyes.," As requested, the translation in English can be:",她的身体立即僵硬，她的眼睛里有这种恐惧的表情。
25,And then we just... paid for our stuff., Sure! Here's a possible translation in English:,然后我们就...为我们买的商品结了账。
26,And said thank you., And said thank you.,还说了谢谢。
27,And I said her nails looked cool., Sure! Here is a Chinese translation in English:,并且我还夸她的指甲很靓丽。
28,The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.," ""La sonrisa de alivio en su rostro me dio una gran sensación, pero el hecho de que se hubiera asustado EN PRIMA POSICIÓN MONTÓN ES UNA MIERDA YO LO ABORDO, como traducción en español, deja mucho que desear. ¿Podría darme otro intento?",她脸上出现了如释重负的笑容，感觉很好，但她第一次遇到的恐惧真他妈的糟糕，我再也不想遇到那样的事。
29,This is the stupidest timeline and I hate it dot com., Translation in English:,这次经历真蠢，我再也不想遇到它。
30,"Nothing stops Donald Trump from running for president while under indictment, after being convicted, or even from within a prison cell.", Here is the Chinese translation:,谁都阻止不了唐纳德·特朗普在被起诉时、被定罪后，甚至是在监狱里竞选总统。
31,"If elected, he would undoubtedly pardon himself to get out of prison.", Absolutely! Please provide the following sentence in Chinese: 如果当选，他显然会对自己赦免。,如果成功当选，毫无疑问，他会大赦自己离开监狱。
32,But he can't pardon himself out of state prison., Here is a Chinese translation:,而他无法大赦自己离开州立监狱。
33,It takes the state's governor., Here is the requested translation in English:,因为这一点需要州长同意。
34,The two states involved are New York and Georgia., The two states involved are New York and Georgia.,可以做到这一点的两个州就是纽约州和乔治亚州。
35,The latter's Governor Kemp will undoubtedly pardon Trump if convicted or even indicted by Fulton County DA Fannie Willis.," As requested, the translation in Chinese can be: 后者州长坎普无疑会假释特朗普，即使得到富尔顿县检察官弗尼·威利斯的调查，也会对特朗普进行宽恕。",如果被富尔顿县地方检察官法尼·威利斯定罪或甚至起诉，乔治亚州州长肯普无疑会赦免特朗普。
36,NY is the best hope for accountability," Sure, here's the Chinese translation:",纽约州肩负着问责的最大希望
37,There is significant evidence that real-world communication cannot be reduced to sending signals with context-independent meaning., 这里有很多证据表明，实际沟通不能简单化为给出具有上下文不相关的意义的信号。,大量证据表明，现实世界的通信不能简单认定为发送与背景毫无关联的信号。
38,"In this work, based on a variant of the classical Lewis (1969) signaling model, we explore the conditions for the emergence of context-dependent communication in a situated scenario."," 我们利用传统的经典莱威斯模型(Lewis, 1969)的一种变体，在此工作中探讨了有处所情境的情景中存在上下文相互依赖交流的条件。",在本研究中，我们以一个经典的刘易斯（1969）信号模型的变体为基础，对在一个情境场景中出现依赖背景的通信的条件进行了探索。
39,"In particular, we demonstrate that pressure to minimise the vocabulary size is sufficient for such emergence."," ""Standing on the shoulders of giants"", we demonstrate that the pressure to minimize vocabulary size is sufficient for such emergence.",特别地，我们通过证据证实，对于此现象的出现，最小化词汇量的压力就已足够。
40,"At the same time, we study the environmental conditions and cognitive capabilities that enable contextual disambiguation of symbol meanings.", Here is a translation in English:,与此同时，环境条件和认知能力在符号意义方面使语境出现歧义，我们对此进行了研究。
41,"We show that environmental constraints on the receiver's referent choice can be unilaterally exploited by the sender, without disambiguation capabilities on the receiver's end.", Translation in Chinese as listed:,我们发现，接收者选择所指对象的环境限制可以被发送者单方面利用，而接收者没有消除歧义的能力。
42,"Consistent with common assumptions, the sender's awareness of the context appears to be required for contextual communication."," As requested, the translation in English: Consistent with common assumptions, the sender's awareness of context is required for contextual communication.",与通常假设一致，发送者对语境的意识似乎是语境通信的必需条件。
43,"We suggest that context-dependent communication is a situated multilayered phenomenon, crucially influenced by environment properties such as distribution of contexts.", 我们建议所谓的情境依赖沟通是一种具有多重属性的处于特定情境下的现象，其重要的受到背景环境因素的影响，如分布的情境。,我们认为，依赖语境的通信是一种情景化的多层次现象，受到环境属性如语境分布的重要影响。
44,"The model developed in this work is a demonstration of how signals may be ambiguous out of context, but still allow for near-perfect communication accuracy.", Here’s a Chinese translation:,此研究中开发的模型表明，信号在脱离语境的情况下可能是模糊的，但仍然为几近完美的通信精度提供了条件。
45,I really enjoyed catching up with Penny and Nicholas from Ashanti Development at the weekend for a chat about their progress., Ik hik gearbyt om op te nemen met Penneni en Nicholas van Ashanti Development het weekend van grâce des ses progrès.\n,周末真的很开心，与来自 Ashanti Development 的 Penny 和 Nicholas 讨论了一下他们的进展。
46,"Ashanti Development has been working with an ever-expanding number of communities in the Ashanti region of Ghana for approaching 20 years, engaging with communities and providing support with water and sanitation, education, healthcare, tree planting and farming.", 爱沙尼 Development Company在加纳阿散蒂地区已经和越来越多的社区合作了近20年。 与社区展开合作为社区提供水和卫生设备、教育、医疗卫生、植树和农作。,近 20 年以来，Ashanti Development 一直在与加纳 Ashanti 地区越来越多的社区合作，参与到社区工作中，并在水利、卫生、教育、医疗保健、植树和农业方面提供了支持。
47,Communities gain the knowledge to embed and support their own development., Communities gain the knowledge to embed and support their own development.,社区人员学习了知识，并将这些知识用于支持自身的发展。
48,I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects.," Sure, here is a Chinese translation for you:",2011 年，我有幸与 Nicholas 共同经历了难忘的六个月，为一系列项目提供了支持。
49,"When we caught up at the weekend I was chuffed to hear about progress, particularly with tree planting and farm support.", Translation in English:,周末见面时，得知工作的进展，我很开心，特别是植树和农场获得的支持。
50,Thousands of trees have been established and farmers have seen increased crop yields through a range of interventions from support with equipment purchases to training., Here's a translation in Chinese:,种植了成千上万棵树，通过从购买设备到培训的一系列干预措施，农户见证了作物增产。
51,"Nicholas is working with farmers to reduce pesticide use while finding ways to address the issues caused by climate change and pests such as fall armyworm, which can devastate maize crops.", 尼古拉斯（Nicholas）与农民们合作，减少农药使用，同时寻找处理气候变化及秋蝗等害虫所造成问题的方法，秋蝗可能会摧毁玉米庄稼。,Nicholas 正在与农户合作，降低使用杀虫剂，同时寻找解决气候变化和害虫（如秋粘虫，会破坏玉米作物）引起的问题的解决方案。
52,Photos from my visit to Ghana in 2011., Adding context:,本人 2011 年到访加纳的照片。
53,The UPS store near me won't allow me to write a label or write on the box., Here is a Chinese translation:,我附近的 UPS 商店不允许我手写标签或写产品盒上。
54,The must print the label., Here is the requested translation in Chinese:,他们要求必须打印标签。
55,They won't allow me to tell them the address it's going to and who is shipping it., Absolutely! The translation you asked for in English:,他们不允许我告诉他们商品的收货地址和承运人。
56,"I have to email some random address, with unformatted data, so the clerk can read the email and enter it into their system to print a label.", Here is a translation in English:,我不得不通过电子邮件发送一些随机地址，这些地址带有未格式化的数据，这样店员就可以阅读电子邮件，并将其输入他们的系统，从而打印标签。
57,"And they always to charge me $2.25 for that ""convenience"".", Translation provided:,针对这种“便利”，他们总是向我收取 2.25 美元的费用。
58,The next morning and I can't get past Chris Licht's disgraceful pretense of public service journalism on CNN last night.," ""The next morning and I find it impossible to overlook Chris Licht's disgraceful farce of public service journalism on CNN last night.""",第二天早上，对于克里斯·利希特昨晚在美国有线电视新闻网伪装不光彩的公共服务新闻，我无法忘记。
59,"It was an outrage, like a symbolic Jan 6 anti-democratic festivus of lies & grievance, self-destructively hosted by American media."," 注解: 细节部分可以改成：而且许多民主党支持者觉得,这件事对他们而言已经足够令人不快了。",这真是骇人听闻，就像 1 月 6 日反民主节日，一个象征性的谎言和表达不满的节日，而这是由美国媒体近乎自我毁灭地把持。
60,THE SHAMEFUL AUDIENCE.," 有人说不懂笑,那就说不懂怜。",“可耻的观众”。
61,Licht AGREED to an all Republican audience!, Absolutely! Translation in Chinese:,利希特“赞同”所有共和党观众的观点！
62,Who vetted & chose the individuals?, Who vetted & chose the individuals?,谁审查和选择这些个体？
63,There's a story to be reported there., 翻译请您指教。 There's a story there that should be reported.,这件事有个事实要报道。
64,The ratings--seeking delusional irresponsibility of it all., Translation in English as listed:,为追求收视率而进行的不负责任的妄想。
65,It can't be repeated., Translation in English:,不能重蹈覆辙。
66,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge."," I have a drafty basement, which means I must have crawling rodents taking refuge in it.",我有一间通风非常好的地下室，这意味着可能会让许多老鼠在此避难。
67,"There have been a lot of signs of more rodents this past month or so, which has been exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather.", Translation in Chinese as listed:,在过去的一个月左右，有很多迹象表明出现了越来越多的老鼠，非常令人咋舌，由于现在是春季，我本以为随着天气的变化它们会冒然前往户外。
68,"Nonetheless, I've had a smattering of plain old snap-traps placed about, and would dutifully replenish the peanut butter on them every few days, as the mice kindly lick it clean.", Translation in English:,然而，我还是在周围放了一些普通的老式捕鼠夹，并且每隔几天就会“负责任地”往上补充花生酱，因为老鼠会友好地把它舔干净。
69,"I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them.", Sure! The translation you asked for is:,昨晚我终于放弃了这种套路，把所有花生酱都清理了，还用强力胶粘了一颗开心果在上面。
70,It worked., 一切都顺利了。,奏效了。
71,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success.", Here is a Chinese translation:,（顺便说一句，我几乎试过了市场上所有的“人道”陷阱，但收效甚微。
72,"I'm not especially happy with killing them, but I won't be taking comments on the ethics of killing mice.)"," Translation: (I'm not that happy with killing them, but I won't be replying to comments on the ethics of killing mice.)",我并不会为了杀死它们乐此不疲，而我也不会对杀死老鼠的道德问题发表意见。）
73,I'm tired of conservative parties and governments wrapping themselves in the brand of pro-business.," As per your request, the translation in English:",我厌倦了保守派政党和政府打着亲商的旗号包装自己。
74,"They aren't, at least not in Alberta.", Translation provided:,他们不是亲商派，至少在阿尔伯塔省不是。
75,Sure they cut business taxes., 相信他们会降低所得税。,对，他们削减了营业税。
76,But they also cut grants and tax credits that encourage more business activity., But they also cut grants and tax credits that encourage more business activity.,但是他们也削减了鼓励更多商业活动的拨款和税收抵免。
77,"I own a business. It's successful in spite of the provincial government, not because of it."," I own a business. It's successful in spite of the provincial government, not because of it.",我拥有一家企业。我这家企业是不依靠州政府而获得成功的，不是因为他们削减营业税。
78,"Discovered the hard way that in 2023, local TV station web sites are the absolute worst experience on the internet.", Here is a possible translation in English:,我发现，在 2023 年，地方电视台网站带给我的绝对是互联网上最糟糕的体验。
79,"Popups, auto-play videos, animations, popovers, and ads, ads, ads.", Here's the Chinese translation for this sentence in English:,弹出窗口、自动播放视频、动画、弹出窗口和一而再再而三的广告。
80,"I know that advertising is how they make their money, but all that garbage seems counterproductive if it drives people away.", Certainly! The translation you asked for in Chinese is as follows: 我知道广告是他们赚钱的途径，但这些垃圾般的广告如果让人们远离购物店，也许反而会对他们不利。,我知道广告是为他们创收的一种方式，而如果大量的广告让观众反感离开，似乎会适得其反。
81,"This is true even now that goatse.cx is gone, though it would be a close race to the bottom between goatse and, say, khou.com, where I tried to watch a video the Wendy sent me."," 这对于去年关闭的 goatse.cx 来说仍然是事实,而且 goatse 和其它网站（比如韩国第一视频网站 khou.com 提供的内容同样难看，我曾试图在 wyndy 发来的链接上播放视频。",我曾在 khou.com 尝试观看 Wendy 发给我的视频，尽管 goatse 和 khou.com 之间的竞争会非常激烈，goatse.cx 已经消失却是事实。
82,"On the first train today, the ticket checker looked at our tickets and said ""long journey!""", Here is the requested Mandarin Chinese translation:,在今天的第一列火车上，检票员看了看我们的票，说“长途旅行！”
83,"""Yeah and I'm coming back today,"" I said.", 是的，我今天就要回来了，”我说。,“是的，我今天就回来，”我说。
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion."," ""我会将他送往格拉斯哥，""接着我试图解释道，指着我的伴旅伴。",“我只是让他在格拉斯哥下车，”我试图解释，并向我的旅伴做了个手势。
85,"""There's not something you hear a lot 'I'm just dropping him off in Glasgow,' "" the ticket guy said.", Here is a translation in Chinese:,“您不会经常听说‘我只是让他在格拉斯哥下车’，”售票员说。
86,It's a thing I've never said before either., Translation provided:,我也从来没这样说过。
87,The thing that last night convinced me of is that we need to be ready to fight back against Trumpism., Translation provided:,昨晚，我确信，我们有必要准备好反击特朗普主义。
88,Trumpism is a cult., 否，特朗普主义才是一种邪教。,特朗普主义是邪教。
89,"It is a cult that nobody really wants, except for the fanatics who are in it.", Translation in English:,这种邪教，除了其中的狂热分子，没有人真正想要参与。
90,And they are truly nuts., Sure! Here is a Chinese translation of the sentence:,他们是真的疯了。
91,We can not allow them to hijack our country., A possible translation in Chinese is as follows:,我们绝不允许他们劫持我们的国家。
92,It is time to fight back., Here is a translation in English:,是时候进行反击了。
93,Go out and protest now., Here is a translation in Chinese:,现在就出去抗议。
94,Get some bumper stickers that are anti-Trump and plaster them all over., Translation provided:,找一些反特朗普的车尾贴，贴满。
95,Yell back at those who would try to talk over us., Yell back at those who would try to talk over us.,对那些试图凌驾于我们之上的人大声呼喊。
96,This is not normal., Translation in Chinese:,这很反常。
97,This is not OK...," As a helpful machine translation assistant, I can assist you in translating the given Spanish sentence into English. Please provide the sentence you want me to translate.",这是错的...
98,My neighbor & I arrived home at the same time and I could hear him coughing up a covid mucus storm from across the street., 我和邻居刚一回家，就能从街对面听到他咳出一阵新冠痰风。,我的邻居和我同时到家，我能听到他在街对面咳出一股带有新冠肺炎病毒的痰。
99,So I rushed to get into my apt to avoid him but he still managed to catch up to me to chat., Translation in English:,所以我跑进我的公寓来避开他，但他仍然试图赶上我，与我聊天。
100,I swear covid-infected people are zombies trying to infect everyone else., Translation in English as listed:,我坚信，感染新冠肺炎的人就是努力感染别人的僵尸。
101,It is not socially acceptable to go out in public or rush up to people when you are coughing up a mucus storm., 世人异样认为你咳嗽那麽厉害，然后去大街上游荡，或者冲上前去跟其他人打招呼，非常不礼貌。,社会无法接受的是，你咳出大量痰，前往公共场合或冲向人群。
102,I repeat. It is not socially acceptable to spread your covid mucus storm everywhere!!!, I will repeat. Sharing your covid mucus everywhere is not socially acceptable!!!\n,我重复一遍。到处传播你的带有新冠肺炎病毒的痰是社会所无法接受的！！！
103,Writing Wonders 5/11: Does your MC laugh or cry more?, Translation provided:,书写奇迹 5/11：你的 MC 笑的时候多还是流泪的时候多？
104,Abe keeps his sorrows hidden and laughs easily while Tom is not afraid to cry but is less amused by rude humor.," As requested, the translation in Chinese can be: 阿贝喜欢掩饰自己的内心情绪，而托姆不害怕哭，但辱骂他的人行为他毫无兴趣。",Abe 隐藏了他的悲伤，坦然一笑，而 Tom 不怕流泪，但不喜欢粗鲁的幽默。
105,Jan will hurt you before she lets you see she's hurt and laughs most when things are upside-down.," As per your request, the Chinese translation is as follows: Jan will hurt you before she lets you see she's hurt and laughs most when things are upside-down.\n",Jan 会在你伤到她之前伤害你，如果事实相反，她大多情况下会笑。
106,Mio knows that sorrow is life's constant companion., Zhanluo knows that sorrow is the life's constant companion.,Mio 知道悲伤伴随着一个人的一生。
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both."," Certainly! After 4,000 years of anguish, Yl finds herself in a place of love and she is experiencing intense emotions that she doesn't know how to handle, resulting in a mix of both feelings.",Yl 在经历了 4000 次的痛苦之后，发现自己处在一个充满爱的地方，并且感觉强烈，她不知道该如何是好，所以两者都有。
108,#CNN needs to just close down., I disagree that CNN needs to close down.,#CNN 需要做的就是关门大吉。
109,Yesterday's fiasco with #MangoMoron was an outrageous fiasco.," 昨天,与【Mango Moron】的失信事件是一件极其丑闻。",昨天 #MangoMoron 的惨败真的令人愤慨。
110,"Who at that pathetic, dying network was responsible for vetting the so-called ""independent voters"" in the audience?"," A possible translation in Chinese is as follows: 谁在那个有点可怜死路一条的网络上，负责审核所谓的与会""独立选民""？",在那个可悲且正在死去的网络中，谁来负责审查观众中所谓的“独立选民”？
111,"Which cable news ""executive"" made the call to give the fat, lying criminal this much air-time?"," The given sentence is not in English, you can rephrase your question.",哪个有线新闻“高管”打的电话，给这个肥胖且信口雌黄的罪犯这么多的播出时间？
112,High pressure will prevail through early next week., Here is a translation in English:,下周早些时候高压将会持续多发。
113,A cold front should arrive by the middle of next week., 要么简体中文 Translation in Simplified Chinese:,下周周中将迎来一股冷锋。
114,"Early this morning, IR satellite and surface based observations indicated an expanding area of low stratus and patchy <URL>"," 早上頭,由於IR卫星和地面觀測資料,發現廣泛降去的低量平流間環和卷雲。",今天早晨，红外卫星和地面观测显示，低云区域正在扩大，伴有零星小雨 <URL>
115,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory."," A geeky student named Arnie Cunningham falls in love with Christine, an old and rusted 1958 Plymouth Fury, and becomes obsessed with restoring her to her former glory.",极客学生 Arnie Cunningham 爱上了 Christine，一辆可以追溯到 1958 年的生锈 Plymouth Fury，而且，这位学生开始痴迷于恢复经典汽车的昔日荣耀。
116,"As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty."," The car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty.",随着汽车的变化，Arnie 也在变化，在他异域佳人的车轮下，他新获得的自信转变成了傲慢。
117,Salesforce Partner, Salesforce Partner\n ,Salesforce 合作伙伴
118,Codleo is one of the best Salesforce Partner offering best Salesforce services tailored to your company needs., A possible Chinese translation is as follows: 我哥由众是具有一流 Salesforce 合作伙伴的组织之一，我们可为您量身定制最佳适合您公司需求的 Salesforce 服务。,Codleo 是最佳的 Salesforce 合作伙伴之一，一直致力于为贵公司提供量身定制的最佳 Salesforce 服务。
119,Need help?, Absolutely! Here's the Chinese translation: 需要帮忙吗？,需要帮助？
120,Contact our Salesforce Consultants today!, Contact 销售顾问 今天 !,请随时联系我们的 Salesforce 顾问！
121,Find a reliable Salesforce partner to leverage their expertise and maximize the value of your CRM investment., AI: Here is a Chinese translation for your input:,寻找值得信赖的 Salesforce 合作伙伴，充分利用其专业知识，将您的 CRM 投资价值最大化。
122,"Discover how a Salesforce partner can help you with implementation, customization, integration, and ongoing support, enabling your business to thrive in the Salesforce ecosystem."," Sure, here's the Chinese translation for you:",详细了解 Salesforce 合作伙伴在执行、定制、集成和持续支持方面如何为您提供帮助，使您的企业借助 Salesforce 生态系统一展雄姿。
123,One of the craziest parts about my neighbors turning against me is thinking about how much effort it takes to be hostile.," As requested, the translation in Chinese is as follows: 当我的邻居们对我采取反对态度时，最荒唐的事情是想到被攻击所花的劲。",我的邻居与我针锋相对，最不可理喻的是，惦记着要花多大力气对付我。
124,"Forget me, fine."," Translate the given English sentence to Chinese, please: 别想了，好的",忘掉我，好。
125,"Ignore me, fine.", Translation provided:,无视我，好。
126,It hurts but you gotta do you., Here is a Chinese translation:,会很痛苦，但必须这样做。
127,But at this point the open hostility and violence is getting worse., 至此，公开对抗与暴力情况正在恶化。。,而此时公开的敌意和暴力正在加速恶化。
128,That takes effort., Absolutely! Translation in Chinese: 这需要努力。,那样做需要花力气。
129,Slamming a door in my face takes effort., Here is a translation in Chinese:,当着我的面摔门需要花力气。
130,Our dogs used to be BEST FRIENDS., Here is the requested translation in Chinese:,我们的宠物狗曾是我们最好的朋友。
131,And I still have NO IDEA what I could have possibly done to deserve this., Sure! Here's a translation in English:,我还是不知道我到底做了什么该受到这样的惩罚。
132,They had keys to my apartment for 6+ years.," As per your request, the translation in Chinese: 她们有六年多的时间就曾拥有钥匙入内居住的权利。",他们 6 年多之前就有我公寓的钥匙了。
133,That vessel is off-limits., Translation in English:,那艘船禁止入内。
134,I am aware of your hatred of Organa., I am unaware of your advice on this matter.,我了解你对 Organa 的仇恨。
135,She is irrelevant to me., Sure! Here is a Chinese translation:,她与我而言是无关紧要的人。
136,You may kill her if you can.," Sure, here is a Chinese translation:",如果可以，你可以杀了她。
137,But another individual often flies aboard that ship., Here is the requested translation in Chinese:,但另一个人经常乘坐那艘船。
138,If he were to die... the consequences would be... significant.," As requested, the translation in Chinese of the sentence ""If he were to die... the consequences would be... significant.\ "" can be:",如果他死了...后果将会...非常严重。
139,I gripe about dad-ification a lot.," As per your request, the translation in Chinsee for the sentence ""I gripe about dad-ification a lot"" is as follows:",我多父亲化这种行为非常抵制。
140,Here is a (slightly longer than) toot-length crash course in what I mean by dad-ification:, Here is a (slightly longer than) toot-length crash course in what I mean by dad-ification:,以下是关于我所说的“父亲化”的简单概述（略长）：
141,"It isn't my term, it is a term used to describe when a narrative or gameplay mechanic is built around a central protagonist (usually older, usually male) stewarding or guarding another person (often younger).", 这个词非常我。这是一个描述用来说明故事或游戏机制是如何建立在讲述中央主角(通常年纪大、性别为男子)照顾或保护他人（通常是年轻一代）这样的估计。,这不是我自己创造的术语，这个术语用来描述叙事或游戏机制围绕一个中心主角（通常是年长的，通常是男性）管理或保护另一个人（通常是年轻的）。
142,The Last of Us is an easy and canonical example of dad-ification., 这个感觉来说 The Last of Us 仅仅是一个简单而入门级的父亲主义样本。,《最后生还者》是一个关于父亲化的经典示例。
143,"Joel uses his skills and ability to enact (extreme) acts of violence to accomplish a task that is coded as ""caring.""", Joel utilizes his skills and aptitude to execute incredible acts of violence to accomplish a task received as “caring”.,Joel 利用其技能实施（极端）暴力行为，以完成一项代号为“关爱”的任务。
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic."," Fatherhood usually imagines that the answer to a condition of raising a child or protecting a child figure is overwhelming strength, and the use of that strength to implement a very specifically shaped power dynamic.",父亲化一般意味着，在父母必须照顾或保护孩子或弱势人员时，这种方法就屡试不爽，他们使用这种方法强制将自己的这种特定权力凌驾于他人之上。
145,"Dad-ification erodes the possibility for communal solutions, and often wholly ignores, or undercuts any agency the child has."," As requested, the translation in English can be:",父亲化不仅会削弱集体解决方案的可能性，还经常会完全忽视或削弱孩子的任何能动性。
146,"In this way, Dad-ification is a stand in for a lot of neoliberal ideals; especially ideas like bootstrapping and self-sufficiency as being an ultimate goal/indicator for success."," As such, ""dad-ification"" is a stand-in for many neoliberal ideals; specifically, ideas like bootstrapping and self-sufficiency as ultimate goals/indicators of success.",这样看来，父亲化是许多新自由主义理想的代表；尤其是像自力更生和自给自足作为成功的最终目标/指标这样的想法。
147,Here's a quick overview of how to make use of our website., Sure! Here's the Chinese translation for you:,以下是关于我们网站的使用方法的概述。
148,- We send out notifications when airfare goes on sale., We'll send notifications when prices go on sale.\,- 机票打折时，我们会进行通知。
149,- We provide links to where you can book the fare., Translation in English as listed:,- 我们会给您提供预订机票的链接。
150,"- We don't sell tickets, or charge a subscription.", Here is the Chinese translation:,- 我们不销售机票，也不收取订阅费用。
151,- More details are in the full blog post., Absolutely! Here's the Chinese translation:,- 请查看完整的博客帖子了解更多细节。
152,- We maintain a list of example booking dates for each deal we post and we update that list several times a day.," As per your request, the translation in English:",- 对于我们发布的每笔交易，我们会持续更新一个示例预订日期列表，每天更新数次。
